language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
yuet1238,-,-,-,-,y,-,u,-,-,-
guan1279,-,-,-,-,k,o,u,-,-,-
chen1267,-,-,-,-,y,3,u,-,-,-
taiy1243,-,-,-,-,y,3,u,-,-,-
nanj1234,-,-,-,-,y,3,u,-,-,-
nanc1254,-,-,-,-,y,-,u,-,-,-
xian1253,-,-,-,-,y,o,u,-,-,-
guil1241,p,-,a,-,y,o,u,-,-,-
guil1241,p,-,a,-,y,o,u,-,-,-
jixi1238,-,-,-,-,y,3,-,-,-,-
suzh1234,t,s,o,5,y,o,7,-,-,-
suzh1234,t,s,o,5,y,o,7,-,-,-
fuzh1239,-,-,-,-,y,e,u,Z,y,e
fuzh1239,-,-,-,-,y,e,u,Z,y,e
