language,x1,x2,x3,x4,x5
yuet1238,-,s,-,a,u
guan1279,-,s,-,y,u
chen1267,-,k,w,a,-
chen1267,-,s,-,a,u
chan1326,-,s,-,a,u
jina1245,-,S,-,-,o
taiy1243,-,s,-,a,u
beij1234,-,S,-,o,u
haer1234,-,S,-,a,u
rong1271,-,S,-,a,u
nanj1234,-,s,-,-,o
nanc1254,-,s,-,E,u
xian1253,-,S,-,o,u
guil1241,-,s,-,o,u
loud1234,-,S,y,o,-
jixi1238,-,S,y,e,-
suzh1234,-,s,-,E,-
ouji1238,-,S,y,E,-
fuzh1239,t,s,y,e,u
xiam1236,t,s,y,o,-
