language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,s,-,o,k,-,-,-,-
guan1279,s,-,e,N,-,-,-,-
chen1267,s,-,o,-,-,s,3,-
chen1267,s,-,o,-,-,s,3,-
chen1267,s,w,3,n,-,s,3,-
chen1267,s,w,3,n,-,s,3,-
taiy1243,s,-,3,N,t,s,3,7
taiy1243,s,-,3,N,t,s,3,7
taiy1243,s,-,3,N,-,-,-,-
beij1234,S,-,3,N,-,-,-,-
xian1253,S,-,3,N,-,-,-,-
guil1241,s,w,o,t,-,s,e,-
guil1241,s,w,o,t,-,s,e,-
jixi1238,S,y,o,-,-,-,-,-
suzh1234,z,-,3,n,-,-,-,-
ouji1238,z,-,e,N,-,-,-,-
fuzh1239,s,-,o,7,-,-,-,-
xiam1236,s,-,o,7,-,-,a,-
xiam1236,s,-,o,7,-,-,a,-
