language,x1,x2,x3,x4,x5
yuet1238,-,s,w,-,i
guan1279,-,s,e,-,i
chen1267,-,s,w,e,i
chan1326,-,S,y,e,i
jina1245,-,S,w,e,i
taiy1243,-,s,w,e,i
beij1234,-,S,w,e,i
haer1234,-,S,w,e,i
rong1271,-,S,w,e,i
nanj1234,-,s,w,e,i
nanc1254,-,s,w,-,i
xian1253,-,-,f,e,i
guil1241,-,s,w,e,i
loud1234,-,S,-,-,i
jixi1238,-,S,-,-,i
fuzh1239,t,s,w,o,i
xiam1236,t,s,w,-,i
