language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
yuet1238,-,-,-,m,o,i,-,-,y,-,e,N,i,n,-,-,-
yuet1238,-,-,-,m,o,i,-,-,y,-,e,N,i,n,-,-,-
yuet1238,-,-,-,m,o,i,-,-,y,-,e,N,i,n,-,-,-
guan1279,-,-,-,n,e,i,-,-,y,-,a,-,-,n,-,-,-
guan1279,-,-,-,n,e,i,-,-,y,-,a,-,-,n,-,-,-
chen1267,-,-,-,5,-,i,-,-,l,-,i,-,-,-,-,-,-
chen1267,-,-,-,5,-,i,-,-,l,-,i,-,-,-,-,-,-
chen1267,-,-,-,5,-,i,-,-,z,-,3,-,-,n,-,-,-
chen1267,-,-,-,5,-,i,-,-,z,-,3,-,-,n,-,-,-
chan1326,-,-,-,5,-,i,-,-,t,-,i,-,-,-,-,-,-
chan1326,-,-,-,5,-,i,-,-,t,-,i,-,-,-,-,-,-
chan1326,-,-,-,5,-,i,-,-,Z,-,3,-,-,n,-,-,-
chan1326,-,-,-,5,-,i,-,-,Z,-,3,-,-,n,-,-,-
jina1245,-,-,-,5,-,i,-,-,Z,-,e,-,-,-,-,-,-
jina1245,-,-,-,5,-,i,-,-,Z,-,e,-,-,-,-,-,-
taiy1243,-,-,-,n,-,i,-,-,z,-,3,-,-,N,-,-,-
taiy1243,-,-,-,n,-,i,-,-,z,-,3,-,-,N,-,-,-
beij1234,-,-,-,n,-,i,-,-,Z,-,E,-,-,n,-,-,-
beij1234,-,-,-,n,-,i,-,-,Z,-,E,-,-,n,-,-,-
haer1234,-,-,-,n,-,-,-,-,y,-,a,-,-,N,m,-,3
haer1234,-,-,-,n,-,-,-,-,y,-,a,-,-,N,m,-,3
rong1271,-,-,-,n,-,i,-,-,-,-,i,-,-,n,-,-,-
rong1271,-,-,-,n,-,i,-,-,-,-,i,-,-,n,-,-,-
nanj1234,-,-,-,l,-,i,-,-,Z,-,3,-,-,n,-,-,-
nanj1234,-,-,-,l,-,i,-,-,Z,-,3,-,-,n,-,-,-
nanc1254,-,-,-,5,-,i,k,-,h,-,a,-,-,7,-,-,-
nanc1254,-,-,-,5,-,i,k,-,h,-,a,-,-,7,-,-,-
xian1253,-,-,-,n,-,i,-,-,Z,-,e,-,-,-,-,-,-
xian1253,-,-,-,n,-,i,-,-,Z,-,e,-,-,-,-,-,-
guil1241,-,-,-,l,-,i,-,-,l,-,i,-,-,N,-,-,-
guil1241,-,-,-,l,-,i,-,-,l,-,i,-,-,N,-,-,-
loud1234,-,-,-,n,-,i,-,-,n,-,i,-,-,n,k,-,a
loud1234,-,-,-,n,-,i,-,-,n,-,i,-,-,n,k,-,a
loud1234,-,-,-,n,-,i,-,-,n,-,i,-,-,n,k,-,a
jixi1238,-,-,-,5,-,i,-,-,-,-,-,-,-,n,-,-,o
jixi1238,-,-,-,5,-,i,-,-,-,-,-,-,-,n,-,-,o
suzh1234,-,-,-,5,-,i,-,-,5,-,i,-,-,n,-,-,-
suzh1234,-,-,-,5,-,i,-,-,5,-,i,-,-,n,-,-,-
ouji1238,-,-,-,l,-,3,-,-,5,-,y,-,a,N,k,h,a
ouji1238,-,-,-,l,-,3,-,-,5,-,y,-,a,N,k,h,a
ouji1238,-,-,-,l,-,3,-,-,5,-,y,-,a,N,k,h,a
fuzh1239,t,s,i,n,e,i,-,-,N,n,e,-,i,N,-,-,-
fuzh1239,t,s,i,n,e,i,-,-,N,n,e,-,i,N,-,-,-
fuzh1239,t,s,i,n,e,i,-,-,N,n,e,-,i,N,-,-,-
fuzh1239,-,-,-,n,-,i,-,-,-,-,E,-,-,-,-,-,-
fuzh1239,-,-,-,n,-,i,-,-,-,-,E,-,-,-,-,-,-
fuzh1239,-,-,-,-,-,i,t,s,y,-,a,-,-,-,-,-,-
fuzh1239,-,-,-,-,-,i,t,s,y,-,a,-,-,-,-,-,-
xiam1236,t,s,a,b,-,o,-,-,l,-,a,-,-,N,-,-,-
xiam1236,t,s,a,b,-,o,-,-,l,-,a,-,-,N,-,-,-
xiam1236,t,s,a,b,-,o,-,-,l,-,a,-,-,N,-,-,-
