language,x1,x2,x3
yuet1238,s,a,m
guan1279,s,a,m
chen1267,s,a,n
chan1326,s,a,n
jina1245,s,E,-
taiy1243,s,E,-
beij1234,s,a,n
haer1234,s,a,n
rong1271,s,a,n
nanj1234,s,o,-
nanc1254,s,a,n
xian1253,s,E,-
guil1241,s,a,-
loud1234,s,a,-
jixi1238,s,o,-
suzh1234,s,e,-
ouji1238,s,a,-
fuzh1239,s,a,N
xiam1236,s,a,-
