language,x1,x2,x3,x4,x5,x6,x7
yuet1238,m,-,a,-,-,-,n
guan1279,m,-,u,-,-,-,n
chen1267,p,-,a,-,-,-,u
chen1267,m,-,a,-,-,-,n
chan1326,m,-,o,-,-,-,-
jina1245,m,-,E,-,-,-,-
taiy1243,m,-,E,-,-,-,-
beij1234,m,-,a,-,-,-,n
haer1234,m,-,a,-,-,-,n
rong1271,m,-,a,-,-,-,n
nanj1234,m,-,o,-,-,-,-
nanc1254,m,-,o,-,-,-,n
xian1253,m,-,E,-,-,-,-
guil1241,m,-,a,-,-,-,-
loud1234,m,-,e,-,-,-,-
jixi1238,m,-,o,-,-,-,-
suzh1234,m,-,e,-,-,-,-
ouji1238,m,-,e,-,-,-,-
fuzh1239,m,w,a,-,-,-,N
fuzh1239,k,-,o,l,o,u,N
fuzh1239,k,-,o,l,o,u,N
xiam1236,m,w,a,-,-,-,-
