language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,t,-,h,-,u,t,h,i
yuet1238,t,-,h,-,u,t,h,i
guan1279,t,-,h,o,u,t,e,i
guan1279,t,-,h,o,u,t,e,i
chen1267,-,-,-,-,-,t,-,i
chen1267,t,-,h,-,u,t,-,i
chen1267,t,-,h,-,u,t,-,i
chan1326,t,-,h,3,u,t,-,i
chan1326,t,-,h,3,u,t,-,i
jina1245,t,-,h,-,u,t,-,i
jina1245,t,-,h,-,u,t,-,i
taiy1243,-,-,-,-,-,t,-,i
taiy1243,t,-,h,-,u,t,-,i
taiy1243,t,-,h,-,u,t,-,i
beij1234,t,-,h,-,u,t,-,i
beij1234,t,-,h,-,u,t,-,i
haer1234,t,-,h,-,u,t,-,i
haer1234,t,-,h,-,u,t,-,i
rong1271,t,-,h,-,u,t,-,i
rong1271,t,-,h,-,u,t,-,i
nanj1234,t,-,h,-,u,t,-,i
nanj1234,t,-,h,-,u,t,-,i
nanj1234,-,-,-,-,-,t,-,i
nanc1254,t,-,h,-,u,t,h,i
nanc1254,t,-,h,-,u,t,h,i
xian1253,-,-,-,-,-,t,-,i
xian1253,t,-,h,o,u,t,-,i
xian1253,t,-,h,o,u,t,-,i
guil1241,t,-,h,-,u,t,-,i
guil1241,t,-,h,-,u,t,-,i
loud1234,-,-,-,-,-,d,-,i
loud1234,t,-,h,o,u,d,-,i
loud1234,t,-,h,o,u,d,-,i
suzh1234,t,-,h,3,u,d,-,i
suzh1234,t,-,h,3,u,d,-,i
suzh1234,d,i,b,-,-,-,-,i
suzh1234,d,i,b,-,-,-,-,i
ouji1238,t,-,h,e,i,d,e,i
ouji1238,t,-,h,e,i,d,e,i
fuzh1239,t,-,h,-,u,l,E,i
fuzh1239,t,-,h,-,u,l,E,i
xiam1236,t,-,h,-,o,t,w,e
xiam1236,t,-,h,-,o,t,w,e
