language,x1,x2,x3,x4,x5,x6,x7
yuet1238,-,-,l,-,a,-,N
guan1279,-,-,l,-,a,-,N
chen1267,-,-,n,-,3,-,n
chan1326,-,-,l,-,3,-,n
jina1245,-,-,l,-,3,-,N
taiy1243,-,-,l,-,3,-,N
beij1234,-,-,l,-,3,-,N
haer1234,-,-,l,-,3,-,N
rong1271,-,-,l,-,3,-,N
nanj1234,-,-,l,-,3,-,n
nanc1254,-,-,l,-,a,-,N
xian1253,-,-,l,-,3,-,N
guil1241,-,-,l,-,e,-,i
loud1234,n,-,y,-,o,-,-
jixi1238,-,-,n,-,e,-,-
suzh1234,-,-,l,-,a,-,-
ouji1238,-,-,l,y,E,-,-
fuzh1239,t,s,h,-,i,-,N
fuzh1239,-,-,t,-,o,i,N
fuzh1239,-,-,k,-,a,-,N
xiam1236,k,-,w,-,a,-,-
xiam1236,t,s,h,-,i,-,n
xiam1236,-,-,l,-,i,-,N
