language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yuet1238,-,-,-,y,a,p,p,e,-,-,-,-
yuet1238,-,-,-,y,a,p,p,e,-,-,-,-
guan1279,-,-,-,i,-,-,p,-,-,-,-,-
taiy1243,-,-,-,y,-,-,-,e,t,s,3,7
taiy1243,-,-,-,y,-,-,-,e,t,s,3,7
taiy1243,-,-,-,y,-,-,-,e,-,-,-,-
beij1234,-,-,-,y,-,-,-,E,-,-,-,-
rong1271,-,-,-,y,-,-,-,3,-,-,-,-
xian1253,-,-,-,y,-,-,-,E,-,-,-,-
guil1241,l,-,-,y,e,-,t,e,-,-,-,-
guil1241,l,-,-,y,e,-,t,e,-,-,-,-
jixi1238,-,-,-,y,-,-,-,a,-,-,-,7
ouji1238,-,-,-,y,-,-,-,i,-,-,-,-
fuzh1239,l,o,7,l,-,-,-,o,-,-,-,7
fuzh1239,l,o,7,l,-,-,-,o,-,-,-,7
fuzh1239,-,-,-,l,-,-,-,o,-,-,-,7
xiam1236,-,-,h,y,-,-,-,o,-,-,-,7
