language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,s,-,e,-,-,-,-,-
guan1279,n,-,i,-,-,-,-,n
chen1267,5,y,E,n,f,-,3,n
chen1267,5,y,E,n,f,-,3,n
chen1267,5,y,E,-,-,-,-,n
chan1326,5,y,e,-,-,-,-,-
jina1245,n,y,E,-,-,-,-,-
taiy1243,n,y,e,-,-,-,-,-
beij1234,n,y,E,-,-,-,-,n
haer1234,n,y,a,n,f,-,3,n
haer1234,n,y,a,n,f,-,3,n
haer1234,n,y,a,-,-,-,-,n
rong1271,n,y,a,-,-,-,-,n
nanj1234,l,y,e,-,-,-,-,n
nanc1254,5,y,E,-,-,-,-,n
xian1253,n,y,E,-,-,-,-,-
guil1241,l,y,a,-,-,-,-,-
loud1234,n,y,E,-,-,-,-,-
jixi1238,5,y,e,-,-,-,-,-
suzh1234,5,y,i,-,-,-,-,-
ouji1238,5,-,i,-,-,-,-,-
fuzh1239,-,h,-,-,w,o,i,-
fuzh1239,t,s,-,-,-,a,i,-
xiam1236,-,h,e,t,h,a,u,-
xiam1236,-,h,e,t,h,a,u,-
