language,x1,x2,x3
yuet1238,f,u,N
guan1279,f,o,N
chen1267,f,o,N
chan1326,x,3,n
jina1245,f,E,n
taiy1243,f,3,N
beij1234,f,3,N
haer1234,f,3,N
rong1271,f,3,N
nanj1234,f,3,n
nanc1254,f,u,N
xian1253,f,3,N
guil1241,f,o,N
loud1234,x,o,n
jixi1238,f,o,-
suzh1234,f,o,N
ouji1238,h,o,N
fuzh1239,h,u,N
xiam1236,h,o,N
