language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
yuet1238,-,s,-,-,-,a,-,t,-,m,-,a,-
yuet1238,-,s,-,-,-,a,-,t,-,m,-,a,-
guan1279,-,s,-,-,-,i,-,t,-,-,-,-,-
chen1267,-,s,-,-,-,e,-,t,-,h,-,3,-
chen1267,-,s,-,-,-,e,-,t,-,h,-,3,-
chan1326,-,s,-,-,-,3,-,t,-,-,-,3,u
chan1326,-,s,-,-,-,3,-,t,-,-,-,3,u
jina1245,-,S,-,-,-,o,-,t,-,h,-,o,u
jina1245,-,S,-,-,-,o,-,t,-,h,-,o,u
taiy1243,-,S,-,-,-,3,7,t,-,h,-,3,u
taiy1243,-,S,-,-,-,3,7,t,-,h,-,3,u
taiy1243,-,S,-,-,-,3,7,-,-,-,-,-,-
beij1234,-,S,-,-,-,o,-,-,-,-,-,-,-
haer1234,-,S,-,-,-,o,-,t,-,h,-,o,u
haer1234,-,S,-,-,-,o,-,t,-,h,-,o,u
rong1271,-,S,-,-,-,E,-,t,-,h,-,3,-
rong1271,-,S,-,-,-,E,-,t,-,h,-,3,-
nanj1234,-,s,-,-,-,e,7,t,-,h,-,3,u
nanj1234,-,s,-,-,-,e,7,t,-,h,-,3,u
nanc1254,-,s,-,-,-,3,-,t,t,h,-,E,u
nanc1254,-,s,-,-,-,3,-,t,t,h,-,E,u
xian1253,-,S,-,-,-,o,-,t,-,h,-,o,u
xian1253,-,S,-,-,-,o,-,t,-,h,-,o,u
guil1241,-,S,-,-,y,e,-,t,-,-,-,a,i
guil1241,-,S,-,-,y,e,-,t,-,-,-,a,i
jixi1238,k,h,-,-,-,i,-,t,S,h,y,a,7
jixi1238,k,h,-,-,-,i,-,t,S,h,y,a,7
suzh1234,-,z,-,-,-,3,7,d,-,-,-,-,i
suzh1234,-,z,-,-,-,3,7,d,-,-,-,-,i
ouji1238,k,h,-,-,a,u,-,y,-,-,-,-,i
ouji1238,k,h,-,-,a,u,-,y,-,-,-,-,i
fuzh1239,t,s,h,w,o,i,-,s,-,y,-,o,7
fuzh1239,t,s,h,w,o,i,-,s,-,y,-,o,7
xiam1236,t,s,-,-,-,i,-,7,-,y,-,a,-
xiam1236,t,s,-,-,-,i,-,7,-,y,-,a,-
