language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,-,-,-,y,a,m,-,-
guan1279,-,-,-,-,i,m,-,-
chen1267,-,-,-,y,E,n,p,a
chen1267,-,-,-,y,E,n,p,a
chan1326,-,-,-,y,e,-,-,-
jina1245,-,-,-,y,E,-,-,-
taiy1243,S,y,e,y,e,-,-,-
taiy1243,S,y,e,y,e,-,-,-
beij1234,-,-,-,y,E,n,-,-
haer1234,-,-,-,y,a,n,-,-
rong1271,-,-,-,y,a,n,-,-
nanj1234,-,-,-,y,e,n,-,-
nanc1254,-,-,-,y,E,n,-,-
xian1253,-,-,-,y,E,-,-,-
guil1241,-,-,-,y,a,-,-,-
loud1234,-,n,-,y,E,-,-,-
jixi1238,-,-,-,y,e,-,-,-
suzh1234,h,-,-,y,i,-,-,-
ouji1238,-,-,-,y,i,-,-,-
fuzh1239,s,-,-,y,e,N,-,-
xiam1236,-,-,-,y,a,m,-,-
