language,x1,x2,x3,x4,x5
yuet1238,t,-,-,o,-
guan1279,t,-,-,o,-
chen1267,t,-,-,o,-
chan1326,t,-,-,o,-
jina1245,t,-,w,o,-
taiy1243,t,-,w,o,-
beij1234,t,-,w,o,-
haer1234,t,-,w,o,-
rong1271,t,-,w,o,-
nanj1234,t,-,-,o,-
nanc1254,t,-,-,o,-
xian1253,t,-,w,o,-
guil1241,t,-,w,o,-
loud1234,t,-,-,o,-
jixi1238,t,-,-,3,-
suzh1234,t,-,-,3,u
ouji1238,t,-,-,o,u
fuzh1239,s,-,-,a,-
xiam1236,t,s,w,e,-
