language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
yuet1238,-,s,-,-,e,N,i,n,n,-,-,-,-,e,-
yuet1238,-,s,-,-,e,N,i,n,n,-,-,-,-,e,-
yuet1238,-,s,-,-,e,N,i,n,n,-,-,-,-,e,-
guan1279,-,h,-,-,a,-,i,-,-,-,-,-,-,-,-
chen1267,t,s,-,-,a,-,i,-,t,-,-,-,s,a,i
chen1267,t,s,-,-,a,-,i,-,t,-,-,-,s,a,i
chen1267,-,w,-,-,a,-,-,-,-,-,-,-,w,a,-
chen1267,-,w,-,-,a,-,-,-,-,-,-,-,w,a,-
jina1245,-,x,-,-,a,-,-,-,-,-,-,-,-,-,-
taiy1243,-,v,-,-,a,-,-,-,-,-,-,-,v,a,-
taiy1243,-,v,-,-,a,-,-,-,-,-,-,-,v,a,-
taiy1243,-,S,y,-,a,-,u,-,v,-,a,-,v,a,-
taiy1243,-,S,y,-,a,-,u,-,v,-,a,-,v,a,-
taiy1243,-,S,y,-,a,-,u,-,v,-,a,-,v,a,-
taiy1243,-,x,-,-,a,-,i,-,t,s,3,-,7,-,-
taiy1243,-,x,-,-,a,-,i,-,t,s,3,-,7,-,-
taiy1243,-,x,-,-,a,-,i,-,-,-,-,-,-,-,-
beij1234,-,x,-,-,-,-,-,-,-,-,-,-,-,E,-
haer1234,-,S,y,-,a,-,u,-,k,-,-,-,-,a,-
haer1234,-,S,y,-,a,-,u,-,k,-,-,-,-,a,-
haer1234,-,S,y,-,a,-,u,-,x,-,-,-,-,a,-
haer1234,-,S,y,-,a,-,u,-,x,-,-,-,-,a,-
nanj1234,-,w,-,-,o,-,-,-,-,-,-,-,-,3,-
nanj1234,-,w,-,-,o,-,-,-,-,-,-,-,-,3,-
nanc1254,-,h,-,-,a,-,i,-,-,-,-,-,-,-,-
xian1253,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-
guil1241,-,S,-,-,-,-,i,-,k,w,o,t,s,e,-
guil1241,-,S,-,-,-,-,i,-,k,w,o,t,s,e,-
guil1241,-,S,-,-,-,-,i,-,k,w,o,t,s,e,-
loud1234,-,S,-,-,-,-,i,-,k,-,o,d,z,e,-
loud1234,-,S,-,-,-,-,i,-,k,-,o,d,z,e,-
loud1234,-,S,-,-,-,-,i,-,k,-,o,d,z,e,-
suzh1234,-,s,y,-,E,5,i,-,n,-,-,-,-,-,-
suzh1234,-,s,y,-,E,5,i,-,n,-,-,-,-,-,-
ouji1238,-,s,-,-,e,-,i,-,N,-,-,-,-,-,-
ouji1238,-,s,-,-,e,-,i,-,N,-,-,-,-,-,-
ouji1238,-,m,-,-,a,-,i,-,m,-,a,-,-,i,-
ouji1238,-,m,-,-,a,-,i,-,m,-,a,-,-,i,-
fuzh1239,n,y,e,y,a,-,N,-,N,-,-,-,-,o,-
fuzh1239,n,y,e,y,a,-,N,-,N,-,-,-,-,o,-
fuzh1239,n,y,e,y,a,-,N,-,N,-,-,-,-,o,-
fuzh1239,-,h,-,-,a,-,-,-,-,-,-,-,-,i,-
fuzh1239,-,h,-,-,a,-,-,-,-,-,-,-,-,i,-
xiam1236,-,-,i,-,-,-,n,-,n,-,-,-,-,a,-
xiam1236,-,-,i,-,-,-,n,-,n,-,-,-,-,a,-
