language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
yuet1238,t,-,i,-,-,-,t,-,-,-,-,e,t
yuet1238,t,-,i,-,-,-,t,-,-,-,-,e,t
guan1279,t,s,i,-,-,-,t,-,o,-,-,u,-
guan1279,t,s,i,-,-,-,t,-,o,-,-,u,-
chen1267,-,S,y,a,u,-,t,-,e,-,-,-,-
chen1267,-,S,y,a,u,-,t,-,e,-,-,-,-
chen1267,-,-,-,-,-,-,t,-,o,N,n,o,-
chen1267,-,-,-,-,-,-,t,-,o,N,n,o,-
chan1326,-,S,y,a,u,-,t,-,3,-,-,-,-
chan1326,-,S,y,a,u,-,t,-,3,-,-,-,-
rong1271,t,S,i,-,-,-,t,-,a,-,-,u,-
rong1271,t,S,i,-,-,-,t,-,a,-,-,u,-
nanc1254,-,S,y,E,u,-,t,-,E,-,t,-,-
nanc1254,-,S,y,E,u,-,t,-,E,-,t,-,-
guil1241,-,S,y,o,u,-,t,y,a,-,-,-,-
guil1241,-,S,y,o,u,-,t,y,a,-,-,-,-
loud1234,-,S,y,o,-,-,t,-,e,-,-,-,-
loud1234,-,S,y,o,-,-,t,-,e,-,-,-,-
jixi1238,-,S,y,e,-,-,t,y,e,-,-,-,-
jixi1238,-,S,y,e,-,-,t,y,e,-,-,-,-
suzh1234,-,S,y,E,-,-,t,-,3,-,7,-,-
suzh1234,-,S,y,E,-,-,t,-,3,-,7,-,-
ouji1238,-,S,y,a,-,-,t,-,e,-,-,-,-
ouji1238,-,S,y,a,-,-,t,-,e,-,-,-,-
fuzh1239,-,E,p,a,i,7,-,-,-,-,-,-,-
fuzh1239,-,E,p,a,i,7,-,-,-,-,-,-,-
fuzh1239,-,-,-,E,-,h,-,y,e,-,-,u,-
fuzh1239,-,-,-,E,-,h,-,y,e,-,-,u,-
fuzh1239,-,-,p,E,i,7,t,w,o,-,-,N,-
fuzh1239,-,-,p,E,i,7,t,w,o,-,-,N,-
xiam1236,t,s,-,a,i,-,-,y,a,-,-,-,-
xiam1236,t,s,-,a,i,-,-,y,a,-,-,-,-
