language,x1,x2,x3
yuet1238,s,-,e
guan1279,s,a,i
chen1267,S,-,i
chan1326,S,-,i
jina1245,S,-,i
taiy1243,S,-,i
beij1234,S,-,i
haer1234,S,-,i
rong1271,s,-,i
nanj1234,S,-,i
nanc1254,S,-,i
xian1253,S,-,i
guil1241,S,-,i
loud1234,S,-,i
jixi1238,s,-,i
suzh1234,d,-,o
ouji1238,s,e,i
fuzh1239,s,-,E
xiam1236,s,w,e
