language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
yuet1238,t,-,h,-,e,u,-,n,a,-
yuet1238,t,-,h,-,e,u,-,n,a,-
guan1279,t,-,h,-,a,u,-,-,-,-
chen1267,t,-,h,-,3,u,-,-,-,-
chan1326,l,-,-,-,a,u,k,h,o,-
chan1326,l,-,-,-,a,u,k,h,o,-
chan1326,t,-,-,-,3,u,-,-,-,-
jina1245,t,-,h,-,o,u,-,-,-,-
taiy1243,t,3,7,l,a,u,-,-,-,-
taiy1243,t,3,7,l,a,u,-,-,-,-
taiy1243,t,-,h,-,3,u,-,-,-,-
beij1234,t,-,h,-,o,u,-,-,-,-
haer1234,t,-,h,-,o,u,-,-,-,-
rong1271,t,-,-,-,o,u,-,-,-,-
nanj1234,t,-,h,-,3,u,-,-,-,-
nanc1254,t,-,h,-,E,u,-,-,-,-
xian1253,-,-,s,-,o,-,-,-,-,-
xian1253,t,-,h,-,o,u,-,-,-,-
guil1241,t,-,-,-,a,i,-,-,-,-
loud1234,d,-,y,-,-,o,-,-,-,-
jixi1238,t,-,h,-,-,i,-,-,-,-
suzh1234,d,-,-,-,-,i,-,-,-,-
ouji1238,d,-,-,-,o,u,-,-,-,-
fuzh1239,t,-,h,-,a,u,-,-,-,-
xiam1236,t,-,h,-,a,u,k,h,a,k
xiam1236,t,-,h,-,a,u,k,h,a,k
