language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
yuet1238,t,-,-,y,a,-,-,-,u,v,e
yuet1238,t,-,-,y,a,-,-,-,u,v,e
guan1279,n,-,-,y,-,-,-,-,u,-,-
chen1267,t,S,h,-,o,t,S,h,o,-,-
chen1267,t,S,h,-,o,t,S,h,o,-,-
chen1267,t,S,h,y,o,-,-,-,3,-,-
chen1267,t,S,h,y,o,-,-,-,3,-,-
chan1326,5,-,-,y,a,-,-,-,u,-,-
jina1245,5,-,-,y,-,-,-,-,o,-,-
taiy1243,n,-,-,y,a,-,-,-,u,-,-
beij1234,n,-,-,y,o,-,-,-,u,-,-
haer1234,t,S,h,y,a,-,-,-,u,-,-
haer1234,n,-,-,y,a,-,-,-,u,-,-
rong1271,t,s,h,y,-,-,-,-,o,-,-
nanj1234,l,-,-,y,-,-,-,-,o,-,-
nanc1254,5,-,-,y,E,-,-,-,u,-,-
xian1253,t,S,h,y,o,-,-,-,u,-,-
guil1241,t,-,-,y,o,-,-,-,u,-,-
loud1234,t,-,-,y,o,t,S,-,i,-,-
loud1234,t,-,-,y,o,t,S,-,i,-,-
jixi1238,5,-,-,y,e,-,-,-,-,-,-
suzh1234,t,-,-,y,E,-,-,-,-,-,-
ouji1238,t,-,-,y,E,-,-,-,N,-,-
ouji1238,t,-,-,y,E,-,-,-,N,-,-
fuzh1239,t,-,-,s,E,-,-,-,u,-,-
xiam1236,t,s,-,y,a,-,-,-,u,-,-
