language,x1,x2,x3,x4
yuet1238,t,h,a,i
guan1279,t,-,a,i
chen1267,t,-,a,-
chan1326,t,-,a,i
jina1245,t,-,a,-
taiy1243,t,-,a,-
beij1234,t,-,o,-
haer1234,t,-,a,-
rong1271,t,-,a,-
nanj1234,t,-,o,-
nanc1254,t,h,a,i
xian1253,t,-,o,-
guil1241,t,-,a,i
loud1234,d,-,a,-
jixi1238,t,h,3,-
suzh1234,d,-,3,u
ouji1238,d,-,o,u
fuzh1239,t,w,a,i
xiam1236,t,w,a,-
