language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
huay1241,-,-,k,-,-,-,u,-,t,-,-,-,S,u,S
jauj1238,-,-,k,-,-,-,u,-,t,-,-,-,S,u,S
yauy1235,-,-,k,-,-,-,u,-,t,-,-,-,S,u,S
hual1241,-,-,k,-,-,-,u,-,k,-,u,-,S,-,-
coro1247,-,-,k,-,-,-,u,-,k,-,u,t,S,i,-
paca1245,-,-,k,-,-,-,u,-,t,-,-,-,S,u,S
caja1238,-,-,k,-,-,-,u,-,k,-,u,t,S,i,-
lamb1276,-,-,k,-,-,-,u,-,k,-,u,t,S,i,-
napo1242,-,-,r,-,i,-,-,-,g,-,-,r,-,a,-
tena1240,m,a,k,-,i,m,u,-,k,-,-,-,-,u,-
sout2990,-,-,m,-,-,-,u,i,k,-,-,-,-,u,-
imba1240,r,i,g,r,a,m,u,-,k,-,-,-,-,u,-
inga1252,-,-,5,-,-,-,u,-,d,-,-,-,-,u,-
cusc1236,-,-,k,-,-,-,u,-,k,-,u,t,S,u,-
puno1238,-,-,m,-,-,-,u,-,q,-,-,-,-,u,-
east2551,-,-,k,-,-,-,u,-,k,-,u,t,S,u,-
ayac1239,-,-,k,-,-,-,u,-,-,-,-,t,S,u,s
sout2991,m,a,k,-,i,m,u,-,q,-,-,-,-,u,-
sant1432,-,-,m,-,-,-,o,-,X,-,-,-,-,o,-
chac1250,-,-,k,-,-,-,u,-,-,-,-,t,S,u,S
sanm1289,-,-,k,-,-,-,u,-,-,-,-,t,S,u,S
jaqa1244,-,-,S,-,-,-,i,n,k,a,i,-,p,i,-
cauq1239,-,-,S,-,-,-,u,n,k,a,i,-,p,i,-
chip1262,-,-,k,-,-,-,-,-,h,-,u,t,s,-,-
