language,x1,x2,x3,x4,x5,x6,x7
urui1234,y,e,k,-,-,-,u
tsim1260,y,i,k,-,-,-,o
chip1262,-,-,y,a,k,w,u
imba1240,-,-,k,a,t,S,i
azua1234,-,-,k,a,t,S,i
nort3351,-,-,k,a,t,S,i
napo1242,-,-,k,a,t,S,i
tena1240,-,-,k,a,t,S,i
sout2990,-,-,k,a,t,S,i
inga1252,-,-,k,a,t,S,i
clas1251,-,-,k,a,t,S,i
apol1241,-,-,k,a,t,S,i
puno1238,-,-,k,a,t,S,i
cusc1236,-,-,k,a,t,S,i
east2551,-,-,k,a,t,S,i
sout2991,-,-,k,a,t,S,i
coch1274,-,-,k,a,t,S,i
sant1432,-,-,k,a,t,S,i
huan1249,-,-,k,a,t,S,i
ayac1239,-,-,k,a,t,S,i
azan1238,-,-,k,a,t,S,i
sanp1258,-,-,k,a,t,S,i
apur1253,-,-,k,a,t,S,i
tana1291,-,-,k,a,t,S,i
cacr1238,-,-,k,a,t,S,i
yauy1235,-,-,k,a,t,S,i
chac1250,-,-,k,a,t,S,i
sanm1289,-,-,k,a,t,S,i
huay1241,-,-,k,a,t,S,i
jauj1238,-,-,k,a,t,S,i
paca1245,-,-,k,a,t,S,i
yaru1256,-,-,k,a,t,S,i
hual1241,-,-,k,a,t,S,i
huai1241,-,-,k,a,t,S,i
coro1247,-,-,k,a,t,S,i
caja1238,-,-,k,a,t,S,i
lamb1276,-,-,k,a,t,S,i
jaqa1244,-,-,k,a,t,y,i
cauq1239,-,-,k,a,t,y,i
