language,x1,x2,x3,x4,x5,x6
urui1234,-,k,-,a,r,a
tsim1260,-,k,-,a,r,a
chip1262,-,q,h,a,r,a
imba1240,-,m,-,a,k,i
azua1234,-,m,-,a,k,i
nort3351,-,m,-,a,k,i
napo1242,-,m,-,a,k,i
tena1240,-,m,-,a,k,i
sout2990,-,m,-,a,k,i
inga1252,-,m,-,a,x,i
clas1251,-,m,-,a,k,i
apol1241,-,m,-,a,k,i
puno1238,-,m,-,a,k,i
cusc1236,-,m,-,a,k,i
east2551,-,m,-,a,k,i
sout2991,-,m,-,a,k,i
coch1274,-,m,-,a,k,i
sant1432,-,m,-,a,x,i
huan1249,-,m,-,a,k,i
ayac1239,-,m,-,a,k,i
azan1238,-,m,-,a,k,i
sanp1258,-,m,-,a,k,i
apur1253,-,m,-,a,k,i
tana1291,-,m,-,a,k,i
cacr1238,-,m,-,a,k,i
yauy1235,-,m,-,a,k,i
chac1250,-,m,-,a,k,i
sanm1289,-,m,-,a,k,i
huay1241,-,m,-,a,k,i
jauj1238,-,m,-,a,k,i
paca1245,-,m,-,a,k,i
yaru1256,-,m,-,a,g,i
hual1241,-,m,-,a,k,i
huai1241,-,m,-,a,k,i
coro1247,-,m,-,a,k,i
caja1238,-,m,-,a,k,i
lamb1276,-,m,-,a,k,i
jaqa1244,a,m,p,a,r,a
cauq1239,a,m,p,a,r,a
