language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
urui1234,-,-,t,a,-,-,k,-,-,u,-,-,-
tsim1260,-,-,t,u,-,-,k,-,-,u,-,-,-
chip1262,p,a,q,a,-,-,L,a,q,u,-,-,-
imba1240,-,-,k,a,n,t,S,-,-,i,-,s,-
azua1234,-,-,k,a,n,t,S,-,-,i,-,s,-
nort3351,-,-,k,a,n,t,S,-,-,i,-,s,-
napo1242,-,-,k,a,n,d,Z,-,-,i,-,s,-
tena1240,-,-,k,a,n,d,Z,-,-,i,-,s,-
sout2990,-,-,k,a,n,t,S,-,-,i,-,s,-
inga1252,-,-,k,a,n,t,S,-,-,i,-,s,-
clas1251,-,-,k,a,n,t,S,-,-,i,-,s,-
apol1241,-,-,q,a,n,t,S,-,-,i,-,s,-
puno1238,-,-,q,a,n,t,S,-,-,i,-,s,-
cusc1236,-,-,q,a,n,t,S,-,-,i,-,s,-
east2551,-,-,q,a,n,t,S,-,-,i,-,s,-
sout2991,-,-,q,a,n,t,S,-,-,i,-,s,-
coch1274,-,-,X,a,n,t,S,-,-,i,-,s,-
sant1432,-,-,q,a,n,t,S,-,-,i,-,s,-
huan1249,-,-,X,a,n,t,S,-,-,i,-,s,-
ayac1239,-,-,X,a,n,t,S,-,-,i,-,s,-
azan1238,-,-,q,a,n,t,S,-,-,i,-,s,-
sanp1258,-,-,q,a,n,t,S,-,-,i,-,s,-
apur1253,-,-,q,a,n,t,S,-,-,i,-,s,-
tana1291,-,-,q,a,n,t,S,-,-,i,-,s,-
cacr1238,-,-,q,a,n,t,S,-,-,i,-,s,-
yauy1235,-,-,q,a,n,t,S,-,-,i,-,s,-
chac1250,-,-,k,a,n,t,S,-,-,i,-,s,-
sanm1289,-,-,k,a,n,t,S,-,-,i,-,s,-
huay1241,-,-,h,a,n,t,S,-,-,i,-,S,-
huay1241,-,-,h,a,n,t,S,-,-,i,-,S,-
paca1245,-,-,X,a,n,t,S,-,-,i,-,s,-
yaru1256,-,-,X,a,n,t,S,-,-,i,-,s,-
hual1241,-,-,q,a,n,t,S,-,-,i,-,s,-
huai1241,-,-,q,a,5,t,S,-,-,i,-,s,-
coro1247,-,-,q,a,n,t,S,-,-,i,-,s,-
caja1238,-,-,q,a,n,t,S,-,-,i,-,s,-
lamb1276,-,-,-,-,-,-,s,-,-,i,e,t,e
jaqa1244,-,-,q,a,n,t,S,-,-,i,-,s,i
cauq1239,-,-,q,a,n,t,S,-,-,i,-,s,i
cauq1239,-,-,q,a,n,t,S,-,-,i,-,s,i
