language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,t,-,u,n,7,u,-,S
jauj1238,t,-,u,n,7,u,-,S
yauy1235,q,-,a,-,r,w,a,S
hual1241,q,-,a,-,r,w,a,S
coro1247,q,-,a,-,r,w,a,-
paca1245,X,-,a,-,r,w,a,-
caja1238,q,-,a,-,r,w,a,-
lamb1276,X,-,a,-,r,w,a,-
napo1242,k,-,i,-,L,u,-,-
tena1240,k,-,i,-,L,u,-,-
sout2990,k,-,i,-,L,u,-,-
imba1240,k,-,i,-,L,u,-,-
inga1252,x,-,i,-,L,u,-,-
cusc1236,q,-,i,-,L,u,-,-
puno1238,q,-,i,-,L,u,-,-
east2551,q,-,i,-,L,u,-,-
east2551,q,-,a,-,r,w,a,-
ayac1239,X,-,e,-,L,u,-,-
sout2991,q,-,i,-,L,u,-,-
sant1432,q,-,i,-,Z,u,-,-
chac1250,k,-,i,d,Z,u,-,-
sanm1289,k,-,i,d,Z,u,-,-
jaqa1244,t,y,u,-,y,u,-,-
cauq1239,q,-,a,-,r,w,a,-
chip1262,q,-,i,-,L,u,-,-
