language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
huay1241,m,a,-,-,-,t,-,-,a,-,-,-,-
yauy1235,n,a,-,-,-,d,-,-,a,-,-,-,-
hual1241,n,a,-,-,-,r,-,y,a,-,-,-,-
coro1247,n,a,-,-,-,d,-,-,a,-,-,-,-
caja1238,n,a,-,-,-,d,-,-,a,-,-,-,-
lamb1276,n,a,-,-,-,d,-,-,a,-,-,-,-
napo1242,w,a,-,-,i,t,a,n,a,-,-,-,-
tena1240,w,a,-,-,i,t,-,-,a,-,-,-,-
sout2990,w,a,-,-,i,t,a,n,a,-,-,-,-
imba1240,w,a,m,b,u,-,-,n,a,-,-,-,-
inga1252,w,a,-,-,i,t,-,-,a,-,-,-,-
cusc1236,w,a,-,-,i,t,-,-,a,-,-,-,-
puno1238,-,-,-,-,-,t,u,y,u,-,-,-,-
ayac1239,n,a,-,-,-,d,-,y,a,-,-,-,-
sout2991,w,a,-,-,i,t,-,-,a,-,-,-,-
sant1432,w,a,-,-,i,t,-,-,a,-,-,-,-
chac1250,w,a,-,-,i,t,-,-,a,-,-,-,-
sanm1289,w,a,-,-,i,t,-,-,a,-,-,-,-
jaqa1244,m,a,-,-,S,q,-,-,i,-,-,-,-
cauq1239,n,a,-,-,-,d,-,-,a,-,-,-,-
chip1262,-,-,-,-,-,t,-,-,u,y,u,n,z
