language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
chip1262,t,S,h,-,-,-,-,o,-,-,-,-,y,z
imba1240,-,-,p,a,k,a,n,a,-,-,-,-,-,-
azua1234,-,-,p,a,k,a,n,a,-,-,-,-,-,-
nort3351,-,-,p,a,k,-,-,a,-,-,-,-,-,-
napo1242,-,-,p,a,k,a,n,a,-,-,-,-,-,-
tena1240,-,-,p,a,k,-,-,a,-,-,-,-,-,-
sout2990,-,-,p,a,k,a,n,a,-,-,-,-,-,-
inga1252,-,-,p,a,k,-,-,a,k,u,t,S,i,-
clas1251,-,-,p,a,k,-,-,a,-,-,t,S,i,-
apol1241,-,-,p,a,k,-,-,a,-,-,-,-,-,-
puno1238,-,-,p,a,k,-,-,a,-,-,-,-,-,-
cusc1236,-,-,p,a,k,-,-,a,-,-,-,-,-,-
east2551,-,-,p,a,k,-,-,a,-,-,-,-,-,-
sout2991,-,-,p,a,k,-,-,a,-,-,-,-,-,-
coch1274,-,-,p,a,k,-,-,a,-,-,-,-,-,-
sant1432,-,-,p,a,x,-,-,a,-,-,-,-,-,-
huan1249,-,-,p,a,k,-,-,a,-,-,-,-,-,-
ayac1239,-,-,p,a,k,-,-,a,-,-,-,-,-,-
azan1238,-,-,p,a,k,-,-,a,-,-,-,-,-,-
sanp1258,-,-,p,a,k,-,-,a,-,-,-,-,-,-
apur1253,-,-,p,a,k,-,-,a,-,-,-,-,-,-
tana1291,-,-,p,a,k,-,-,a,-,-,-,-,-,-
cacr1238,-,-,p,a,k,-,-,a,-,-,-,-,-,-
yauy1235,-,-,p,a,k,-,-,a,-,-,-,-,-,-
chac1250,-,-,p,a,k,-,-,a,-,-,-,-,-,-
sanm1289,-,-,p,a,k,-,-,a,-,-,-,-,-,-
huay1241,-,-,p,a,k,-,-,a,-,-,-,-,-,-
jauj1238,-,-,p,a,k,-,-,a,-,-,-,-,-,-
paca1245,-,-,p,a,k,-,-,a,-,-,-,-,-,-
yaru1256,-,-,p,a,g,-,-,a,-,-,-,-,-,-
hual1241,-,-,p,a,k,-,-,a,-,-,-,-,-,-
huai1241,-,-,p,a,k,-,-,a,-,-,-,-,-,-
coro1247,-,-,p,a,k,-,-,a,-,-,-,-,-,-
caja1238,-,-,p,a,k,-,-,a,-,-,-,-,-,-
lamb1276,-,-,p,a,k,-,-,a,-,-,-,-,-,-
jaqa1244,-,i,m,-,k,-,h,a,-,-,-,-,-,-
cauq1239,-,i,m,-,k,-,h,a,-,-,-,-,-,-
