language,x1,x2,x3,x4,x5,x6
huay1241,-,i,S,k,a,i
jauj1238,-,i,S,k,a,i
yauy1235,-,i,S,k,a,i
hual1241,-,i,s,k,a,i
coro1247,-,i,S,k,-,e
paca1245,-,i,S,k,a,i
caja1238,-,i,s,k,a,i
lamb1276,-,i,s,k,a,i
napo1242,-,i,S,k,a,i
tena1240,-,i,S,k,-,i
sout2990,-,i,S,k,a,i
imba1240,-,i,S,k,a,i
inga1252,-,i,s,k,a,i
cusc1236,-,i,s,k,a,i
puno1238,-,i,s,k,a,i
east2551,-,i,s,k,a,i
ayac1239,-,i,s,k,a,i
sout2991,-,i,s,k,a,i
sant1432,-,i,S,k,a,i
chac1250,-,i,S,k,a,i
sanm1289,-,i,S,k,a,i
jaqa1244,p,a,x,-,a,-
cauq1239,p,a,x,-,a,-
chip1262,p,i,z,k,-,-
