language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huay1241,-,w,-,a,u,-,7,-,i,-,-
jauj1238,-,w,-,a,u,-,7,-,i,-,-
yauy1235,-,w,-,a,u,-,q,-,i,-,-
hual1241,-,w,-,a,u,-,q,-,i,-,-
coro1247,-,G,-,-,o,-,q,-,i,-,-
paca1245,-,w,-,a,u,-,X,-,e,-,-
caja1238,-,m,-,-,a,-,s,-,a,-,-
lamb1276,-,-,-,-,u,-,k,n,i,-,-
napo1242,-,w,-,a,u,-,k,-,i,-,-
tena1240,-,w,-,a,u,-,k,-,i,-,-
sout2990,-,w,-,a,u,-,k,-,i,-,-
imba1240,-,w,-,a,u,-,k,-,i,-,-
inga1252,-,w,-,a,u,-,x,-,i,-,-
cusc1236,-,w,-,a,i,-,q,-,i,-,-
puno1238,t,u,r,a,-,-,-,-,-,-,-
east2551,-,w,-,a,u,-,q,-,e,-,-
ayac1239,-,w,-,a,u,-,X,-,e,-,-
sout2991,-,5,-,a,-,-,5,-,a,-,-
sant1432,-,w,-,a,u,-,q,-,i,-,-
chac1250,-,w,-,a,u,-,k,-,i,-,-
sanm1289,-,w,-,a,u,-,k,-,i,-,-
jaqa1244,-,q,-,-,u,n,t,s,a,-,-
cauq1239,-,q,-,-,u,n,t,s,a,-,-
chip1262,-,h,-,-,-,-,-,-,i,l,a
