language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,-,a,s,-,i,-,-
jauj1238,-,-,a,s,-,i,-,-
yauy1235,-,-,a,s,-,i,-,-
hual1241,-,-,a,s,-,i,-,-
coro1247,-,-,a,s,-,i,-,-
paca1245,-,-,a,y,-,i,-,-
caja1238,-,-,a,s,-,i,-,-
lamb1276,-,-,a,s,-,i,-,-
napo1242,-,-,a,s,-,i,n,a
tena1240,-,-,a,s,-,i,-,-
sout2990,-,-,a,s,-,i,n,a
imba1240,-,-,a,s,-,i,n,a
inga1252,-,-,a,s,-,i,-,-
cusc1236,-,-,a,s,-,i,-,-
puno1238,-,-,a,s,-,i,-,-
east2551,-,-,a,s,-,i,-,-
ayac1239,-,-,a,s,-,i,-,-
sout2991,-,-,a,s,-,i,-,-
sant1432,-,-,a,s,i,i,-,-
chac1250,-,-,a,s,-,i,-,-
sanm1289,-,-,a,s,-,i,-,-
jaqa1244,n,-,a,r,-,u,-,-
cauq1239,n,-,a,r,-,u,-,-
chip1262,t,h,a,z,-,z,-,-
