language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huay1241,-,S,-,a,-,-,-,m,u,-,-
jauj1238,-,-,-,a,i,w,a,m,u,-,-
yauy1235,-,h,-,a,-,-,-,m,u,-,-
hual1241,-,S,-,a,-,-,-,m,u,-,-
coro1247,-,S,-,a,-,-,-,m,u,-,-
paca1245,-,S,-,a,-,-,-,m,u,-,-
caja1238,-,S,-,a,-,-,-,m,u,-,-
lamb1276,-,S,-,a,-,-,-,m,u,-,-
napo1242,-,S,-,a,-,-,-,m,u,n,a
tena1240,-,S,-,a,-,-,-,m,u,-,-
sout2990,-,S,-,a,-,-,-,m,u,n,a
imba1240,-,S,-,a,-,-,-,m,u,n,a
inga1252,-,s,-,a,-,-,-,m,u,-,-
cusc1236,-,h,-,a,-,-,-,m,u,-,-
puno1238,-,h,-,a,-,-,-,m,u,-,-
east2551,-,h,-,a,-,-,-,m,u,-,-
ayac1239,-,h,-,a,-,-,-,m,u,-,-
sout2991,-,h,-,a,-,-,-,m,u,-,-
sant1432,-,-,-,a,-,-,-,m,u,-,-
chac1250,-,S,-,a,-,-,-,m,u,-,-
sanm1289,-,S,-,a,-,-,-,m,u,-,-
jaqa1244,u,x,t,a,-,-,-,-,-,-,-
cauq1239,u,s,t,a,-,-,-,-,-,-,-
cauq1239,u,x,t,a,-,-,-,-,-,-,-
chip1262,t,h,-,-,-,-,-,-,o,n,z
