language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,a,-,L,-,7,-,u
jauj1238,-,a,-,L,-,7,-,u
yauy1235,-,a,-,l,-,q,-,u
hual1241,-,a,-,L,-,q,-,u
coro1247,-,a,-,L,-,q,-,u
paca1245,-,a,-,l,-,X,-,o
caja1238,-,a,t,S,-,X,-,u
lamb1276,-,a,-,Z,-,X,-,u
napo1242,-,a,-,L,-,k,-,u
tena1240,-,a,-,L,-,k,-,u
sout2990,-,a,-,L,-,k,-,u
imba1240,-,a,-,L,-,k,-,u
inga1252,-,a,-,l,-,k,-,u
cusc1236,-,a,-,l,-,q,-,u
puno1238,-,a,-,l,-,q,-,u
east2551,-,a,-,l,-,q,-,o
east2551,-,a,-,L,-,q,-,o
ayac1239,-,a,-,L,-,X,-,o
sout2991,-,a,-,l,-,q,-,u
sant1432,-,a,-,Z,-,q,-,o
chac1250,-,a,d,Z,-,k,-,u
sanm1289,-,a,d,Z,-,k,-,u
jaqa1244,h,a,-,L,-,q,-,u
cauq1239,-,a,-,S,a,r,-,a
chip1262,p,a,-,-,-,q,w,u
