language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
huay1241,p,-,a,7,-,-,-,t,S,-,a,-,-,-
huay1241,-,-,u,l,-,-,-,k,-,-,u,-,-,-
jauj1238,p,-,a,7,-,-,-,t,S,-,a,-,-,-
jauj1238,-,-,u,l,-,-,-,k,-,-,u,-,-,-
yauy1235,p,-,a,q,-,-,-,t,S,-,a,-,-,-
hual1241,-,-,u,r,-,-,-,k,-,-,u,-,-,-
coro1247,-,-,u,r,-,-,-,k,-,-,u,-,-,-
paca1245,s,-,o,X,u,-,-,t,S,-,i,-,-,-
caja1238,-,-,u,r,-,-,-,k,-,-,u,-,-,-
lamb1276,-,-,u,r,-,-,-,k,-,-,u,-,-,-
napo1242,h,-,u,r,i,n,-,t,-,-,i,-,-,-
tena1240,-,-,u,r,i,n,-,t,-,-,i,-,-,-
sout2990,-,-,u,r,i,n,-,d,-,-,i,-,-,-
imba1240,-,-,-,-,-,5,a,w,-,-,i,-,-,-
cusc1236,m,-,a,-,-,-,-,t,-,-,i,-,-,-
puno1238,m,-,a,-,-,-,-,t,-,-,i,-,-,-
east2551,m,-,a,-,-,-,-,t,-,-,i,-,-,-
east2551,-,-,-,-,-,-,-,t,S,-,i,n,p,a
ayac1239,-,-,u,r,-,-,-,k,-,-,u,-,-,-
sout2991,f,r,e,n,-,-,-,t,-,-,e,-,-,-
sant1432,p,-,a,X,-,-,-,r,-,-,a,-,-,-
chac1250,-,-,u,r,-,-,-,k,-,-,u,-,-,-
sanm1289,-,-,u,r,-,-,-,k,-,-,u,-,-,-
jaqa1244,p,-,a,x,-,-,-,t,S,h,a,-,-,-
cauq1239,p,-,a,x,-,-,-,t,S,h,a,-,-,-
chip1262,-,-,a,y,-,-,-,-,-,-,a,-,-,-
