language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,-,-,-,l,i,-,-
jauj1238,-,-,-,-,a,i,w,a
yauy1235,-,-,-,-,r,i,-,-
hual1241,-,-,-,-,-,a,w,a
coro1247,-,-,-,-,-,e,w,a
paca1245,-,-,-,-,r,i,-,-
caja1238,-,-,-,-,r,i,-,-
lamb1276,-,r,-,-,r,i,-,-
lamb1276,-,-,-,-,r,i,-,-
napo1242,-,-,-,-,r,i,n,a
tena1240,-,-,-,-,r,i,-,-
sout2990,-,-,-,-,r,i,n,a
imba1240,-,-,-,-,r,i,n,a
inga1252,-,-,-,-,r,i,-,-
cusc1236,-,-,-,-,r,i,-,-
puno1238,-,-,-,-,r,i,-,-
east2551,-,-,-,-,r,i,-,-
ayac1239,-,-,-,-,r,i,-,-
sout2991,-,-,-,-,r,i,-,-
sant1432,-,-,-,-,r,i,-,-
chac1250,-,-,-,-,r,i,-,-
sanm1289,-,-,-,-,r,i,-,-
jaqa1244,m,a,-,-,x,a,-,-
cauq1239,m,a,-,-,x,a,-,-
chip1262,-,o,q,h,z,-,-,-
