language,x1,x2,x3,x4,x5,x6
huay1241,k,i,l,-,-,u
jauj1238,k,i,l,-,-,u
yauy1235,k,i,r,-,-,u
hual1241,k,i,r,-,-,u
coro1247,k,i,r,-,-,u
paca1245,k,i,r,-,-,u
caja1238,k,i,r,-,-,u
lamb1276,k,i,r,-,-,u
napo1242,k,i,r,-,-,u
tena1240,k,i,r,-,-,u
sout2990,k,i,r,-,-,u
imba1240,k,i,r,-,-,u
inga1252,x,i,r,-,-,u
cusc1236,k,i,r,-,-,u
puno1238,k,i,r,-,-,u
east2551,k,i,r,-,-,u
ayac1239,k,i,r,-,-,u
sout2991,k,i,r,-,-,u
sant1432,k,i,r,-,-,u
chac1250,k,i,r,-,-,u
sanm1289,k,i,r,-,-,u
jaqa1244,S,i,m,-,-,i
cauq1239,S,i,m,-,-,i
chip1262,-,i,z,h,q,i
