language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
huay1241,-,-,h,a,-,t,-,-,S,a,-,-,-
jauj1238,-,-,s,a,-,t,-,-,S,a,-,-,-
yauy1235,-,-,m,u,n,t,-,-,-,i,-,-,-
hual1241,-,-,q,i,-,r,-,-,-,u,-,-,-
coro1247,-,-,-,a,-,t,-,-,S,a,-,-,-
paca1245,-,-,X,e,-,r,-,-,-,u,-,-,-
caja1238,-,-,q,i,-,r,-,-,-,u,-,-,-
lamb1276,-,-,X,i,-,r,-,-,-,u,-,-,-
napo1242,-,-,r,u,-,y,-,-,-,a,-,-,-
tena1240,-,-,y,u,-,r,-,-,-,a,-,-,-
sout2990,-,-,-,-,-,k,-,-,-,a,s,p,i
imba1240,-,-,y,u,-,r,-,-,-,a,-,-,-
inga1252,-,-,s,a,-,t,-,-,S,a,-,-,-
cusc1236,-,-,m,a,-,L,-,-,k,i,-,-,-
puno1238,-,-,-,-,-,q,-,u,q,a,-,-,-
east2551,-,-,s,a,-,t,-,-,S,a,-,-,-
east2551,p,i,s,o,-,n,-,-,-,a,-,-,-
ayac1239,-,-,s,a,-,t,-,-,S,a,-,-,-
sout2991,-,-,s,a,-,t,-,-,S,a,-,-,-
sant1432,-,-,t,a,-,-,-,-,X,o,-,-,-
chac1250,-,-,y,u,-,r,-,-,-,a,-,-,-
sanm1289,-,-,y,u,-,r,-,-,-,a,-,-,-
jaqa1244,-,-,-,a,-,r,b,u,l,i,-,-,-
cauq1239,-,-,-,a,-,r,b,u,l,i,-,-,-
