language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
chip1262,q,i,-,-,t,-,-,i,-,-,-
imba1240,-,a,5,a,s,-,-,-,-,-,-
azua1234,y,a,-,-,l,-,-,u,-,-,-
azua1234,-,a,5,a,s,-,-,-,-,-,-
nort3351,-,a,-,-,t,-,-,u,-,x,-
tena1240,s,a,-,-,t,S,a,a,L,k,u
sout2990,-,-,-,-,s,-,-,u,-,r,u
clas1251,-,a,-,-,t,-,-,o,-,k,-
apol1241,-,a,-,-,t,-,-,u,-,X,-
puno1238,-,a,-,-,t,-,-,u,-,X,-
cusc1236,-,a,-,-,t,-,-,u,-,X,-
east2551,-,a,-,-,t,-,-,o,-,q,-
sout2991,-,a,-,-,t,-,-,u,-,X,-
coch1274,-,a,-,-,t,-,-,u,-,X,-
sant1432,-,a,-,-,t,-,-,o,-,X,-
huan1249,-,a,-,-,t,-,-,u,-,X,-
ayac1239,-,a,-,-,t,-,-,o,-,X,-
azan1238,-,a,-,-,t,-,-,o,-,q,-
sanp1258,-,a,-,-,t,-,-,o,-,q,-
apur1253,-,a,-,-,t,-,-,o,-,q,-
tana1291,-,a,-,-,t,-,-,o,-,q,-
cacr1238,-,a,-,-,t,-,-,o,-,q,-
yauy1235,-,a,-,-,t,-,-,u,-,X,-
chac1250,-,a,-,-,t,-,-,u,-,k,-
sanm1289,-,a,-,-,t,-,-,u,-,k,-
huay1241,-,a,-,-,t,-,-,u,-,7,-
jauj1238,-,a,-,-,t,-,-,u,-,7,-
paca1245,-,a,-,-,t,S,-,o,-,X,-
yaru1256,-,a,-,-,t,-,-,o,-,X,-
hual1241,-,a,-,-,t,-,-,u,-,X,-
huai1241,-,a,-,-,t,-,-,o,-,q,-
coro1247,-,a,-,-,t,-,-,u,-,q,-
caja1238,-,a,-,-,t,-,-,o,-,q,-
lamb1276,z,o,-,-,r,-,-,o,-,-,-
jaqa1244,-,a,-,-,t,-,-,u,-,q,u
cauq1239,-,a,-,-,t,-,-,u,-,q,u
