language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
huay1241,-,-,l,a,-,p,-,-,l,a
jauj1238,-,-,l,a,-,p,-,-,l,a
yauy1235,-,-,l,a,-,p,-,-,r,a
hual1241,-,-,r,a,-,p,-,-,r,a
coro1247,-,-,r,a,-,p,-,-,r,a
paca1245,-,-,r,a,-,p,-,-,r,a
caja1238,-,-,r,a,-,p,-,-,r,a
lamb1276,r,-,r,a,-,p,-,-,r,a
napo1242,-,-,-,-,-,p,a,n,g,a
tena1240,-,-,-,-,-,p,a,n,g,a
sout2990,-,-,-,-,-,p,a,n,g,a
imba1240,-,-,-,-,-,f,a,n,g,a
inga1252,-,-,-,-,-,p,a,n,g,a
cusc1236,-,-,r,a,-,p,-,-,h,i
cusc1236,-,-,r,a,-,p,-,-,-,a
cusc1236,-,-,r,a,-,p,-,-,h,a
cusc1236,-,-,r,a,-,p,-,-,-,i
puno1238,-,-,l,a,-,p,-,-,h,i
east2551,-,-,r,a,-,p,-,-,-,i
ayac1239,-,-,r,a,-,p,-,-,-,i
ayac1239,-,-,L,a,-,X,-,-,-,e
sout2991,-,-,l,a,q,h,-,-,-,i
chac1250,-,-,r,a,-,p,-,-,r,a
sanm1289,-,-,r,a,-,p,-,-,r,a
jaqa1244,-,-,n,a,-,p,-,h,r,a
cauq1239,-,-,n,a,-,p,-,h,r,a
chip1262,t,S,h,a,-,-,-,-,5,i
