language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
huay1241,-,-,-,-,h,i,l,-,-,a
yauy1235,-,-,-,-,s,i,r,-,-,a
hual1241,-,-,-,-,h,i,r,-,-,a
coro1247,-,-,-,-,-,i,r,-,-,a
paca1245,-,-,-,-,x,i,r,-,-,a
caja1238,-,-,-,-,s,i,r,-,-,a
lamb1276,-,-,-,-,s,i,r,-,-,a
napo1242,-,-,-,-,s,i,r,a,n,a
tena1240,-,-,-,-,s,i,r,-,-,a
sout2990,-,-,-,-,s,i,r,a,n,a
imba1240,-,-,-,-,s,i,r,a,n,a
inga1252,-,-,-,-,s,i,r,-,-,a
cusc1236,-,-,-,-,s,i,r,-,-,a
puno1238,-,-,-,-,s,i,r,-,-,a
east2551,-,-,-,-,s,i,r,-,-,a
ayac1239,-,-,-,-,s,i,r,-,-,a
sout2991,-,-,-,-,s,i,r,-,-,a
sant1432,-,-,-,-,s,e,r,-,-,a
chac1250,-,-,-,-,s,i,r,-,-,a
sanm1289,-,-,-,-,s,i,r,-,-,a
jaqa1244,-,-,-,t,s,u,k,-,-,u
cauq1239,-,-,-,t,S,u,k,-,-,u
chip1262,k,h,o,t,S,-,z,-,-,-
