language,x1,x2,x3,x4,x5,x6,x7
huay1241,w,a,S,-,-,a,-
jauj1238,w,a,S,-,-,a,-
yauy1235,w,a,S,-,-,a,-
hual1241,w,a,X,-,t,a,-
coro1247,w,a,X,-,t,a,-
coro1247,w,a,q,-,t,a,-
paca1245,w,a,S,-,-,a,-
caja1238,w,a,x,-,t,a,-
lamb1276,w,a,X,-,t,a,-
napo1242,w,a,S,-,-,a,-
tena1240,w,a,S,-,-,a,-
sout2990,w,a,S,-,-,a,-
imba1240,w,a,S,-,-,a,-
inga1252,w,a,s,-,-,a,-
cusc1236,w,a,s,-,-,a,-
puno1238,w,a,s,-,-,a,-
east2551,w,a,s,-,-,a,-
ayac1239,w,a,s,-,-,a,-
sout2991,w,a,s,-,-,a,-
sant1432,w,a,s,-,-,a,-
chac1250,w,a,S,-,-,a,-
sanm1289,w,a,S,-,-,a,-
jaqa1244,-,-,s,a,m,a,-
cauq1239,-,-,s,a,m,a,-
chip1262,-,-,t,-,-,a,y
