language,x1,x2,x3,x4,x5,x6,x7
huay1241,t,u,-,L,u,-,-
jauj1238,t,u,-,L,u,-,-
yauy1235,t,u,-,L,u,-,-
hual1241,t,u,-,L,u,-,-
coro1247,t,u,-,L,u,-,-
paca1245,t,u,-,l,u,-,-
caja1238,t,u,d,Z,u,-,-
lamb1276,t,u,-,Z,u,-,-
napo1242,t,u,-,L,u,-,-
tena1240,t,u,-,L,u,-,-
sout2990,t,u,-,L,u,-,-
imba1240,t,u,-,L,u,-,-
inga1252,t,u,-,L,u,-,-
cusc1236,t,u,-,L,u,-,-
puno1238,t,u,-,L,u,-,-
east2551,t,u,-,L,u,-,-
ayac1239,t,u,-,L,u,-,-
sout2991,t,u,-,L,u,-,-
sant1432,t,u,-,Z,u,-,-
chac1250,t,u,d,Z,u,-,-
sanm1289,t,u,d,Z,u,-,-
jaqa1244,t,-,-,s,a,k,a
cauq1239,t,-,-,s,a,k,a
chip1262,t,-,-,s,i,-,y
