language,x1,x2,x3,x4,x5
chip1262,w,a,t,-,a
imba1240,w,a,t,-,a
azua1234,w,a,t,-,a
nort3351,w,a,t,-,a
napo1242,w,a,t,-,a
tena1240,w,a,t,-,a
sout2990,w,a,t,-,a
inga1252,w,a,t,-,a
clas1251,m,a,r,-,a
clas1251,w,a,t,-,a
apol1241,w,a,t,-,a
puno1238,w,a,t,-,a
cusc1236,w,a,t,-,a
east2551,w,a,t,-,a
sout2991,w,a,t,-,a
coch1274,w,a,t,-,a
sant1432,w,a,t,-,a
huan1249,w,a,t,-,a
ayac1239,w,a,t,-,a
azan1238,w,a,t,-,a
sanp1258,w,a,t,-,a
apur1253,w,a,t,-,a
tana1291,w,a,t,-,a
cacr1238,w,a,t,-,a
yauy1235,w,a,t,-,3
yauy1235,w,a,t,-,a
chac1250,w,a,t,-,a
sanm1289,w,a,t,-,a
huay1241,w,a,t,-,a
jauj1238,w,a,t,-,a
paca1245,w,a,t,-,a
yaru1256,w,a,t,-,a
hual1241,w,a,t,-,a
huai1241,w,a,t,-,a
coro1247,w,a,t,-,a
caja1238,w,a,t,-,a
lamb1276,-,a,5,-,o
jaqa1244,w,a,t,-,a
cauq1239,w,a,t,y,a
