language,x1,x2,x3,x4,x5,x6,x7
huay1241,k,i,m,s,-,a,-
jauj1238,k,i,m,s,-,a,-
yauy1235,k,i,m,s,-,a,-
hual1241,k,i,m,s,-,a,-
coro1247,k,i,n,s,-,a,-
paca1245,k,i,m,-,-,a,-
caja1238,k,i,m,s,-,a,-
lamb1276,k,i,m,s,-,a,-
napo1242,k,i,m,s,-,a,-
tena1240,k,i,n,s,-,a,-
sout2990,k,i,m,s,-,a,-
imba1240,k,i,m,s,-,a,-
inga1252,k,i,m,s,-,a,-
cusc1236,k,i,n,s,-,a,-
puno1238,k,i,m,s,-,a,-
east2551,k,i,n,s,-,a,-
ayac1239,k,i,m,s,-,a,-
sout2991,k,i,n,s,-,a,-
sant1432,k,i,m,s,-,a,-
chac1250,k,i,m,s,-,a,-
sanm1289,k,i,m,s,-,a,-
jaqa1244,k,i,m,s,-,a,-
cauq1239,k,i,m,s,-,a,-
chip1262,t,-,-,S,h,e,p
