language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,L,a,-,s,-,a,7
jauj1238,-,L,a,-,s,-,a,7
yauy1235,-,L,a,-,s,-,a,-
hual1241,-,l,a,-,s,-,a,-
coro1247,-,l,a,-,s,-,a,-
paca1245,-,l,a,-,s,-,a,-
caja1238,-,L,a,-,S,-,a,-
lamb1276,-,Z,a,-,S,-,a,-
napo1242,-,L,a,-,S,-,a,-
tena1240,-,L,a,-,S,-,a,-
sout2990,-,L,a,-,S,-,a,-
imba1240,-,L,a,-,S,-,a,x
inga1252,-,L,a,-,s,-,a,-
cusc1236,-,L,a,-,s,-,a,-
puno1238,-,L,a,-,s,-,a,-
east2551,-,L,a,-,s,-,a,-
ayac1239,-,L,a,-,s,-,a,X
sout2991,-,L,a,-,s,-,a,-
sant1432,-,l,a,-,s,-,a,X
chac1250,d,Z,a,-,S,-,a,-
sanm1289,d,Z,a,-,S,-,a,-
jaqa1244,-,p,i,-,s,k,i,-
cauq1239,-,p,i,-,s,k,i,-
chip1262,p,h,a,p,s,-,a,-
chip1262,-,l,i,k,s,-,i,-
