language,x1,x2,x3,x4,x5,x6,x7
huay1241,h,a,-,t,-,u,n
jauj1238,h,a,-,t,-,u,n
yauy1235,h,a,-,t,-,u,n
hual1241,h,a,-,t,-,u,n
coro1247,-,a,-,t,-,u,n
paca1245,x,a,-,t,-,u,N
caja1238,-,a,-,t,-,u,n
lamb1276,-,a,-,t,-,u,n
napo1242,h,a,-,t,-,u,n
tena1240,-,a,-,t,-,u,n
sout2990,-,a,-,t,-,u,n
imba1240,x,a,-,t,-,u,n
inga1252,-,a,-,t,-,u,n
cusc1236,h,a,-,t,-,u,n
puno1238,h,a,-,t,-,u,n
east2551,h,a,-,t,-,u,n
ayac1239,h,a,-,t,-,u,N
sout2991,h,a,-,t,-,u,n
sant1432,-,a,-,t,-,u,n
chac1250,-,a,-,t,-,u,n
sanm1289,-,a,-,t,-,u,n
jaqa1244,-,a,x,t,s,a,-
cauq1239,-,a,s,t,S,a,-
chip1262,m,i,k,t,-,a,-
