language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
huay1241,-,-,w,-,-,i,L,p,-,-,-,-,a
jauj1238,-,-,w,-,-,i,L,p,-,-,-,-,a
yauy1235,-,-,S,-,-,i,-,m,-,-,-,-,i
hual1241,-,-,w,-,-,i,r,p,-,-,-,-,a
coro1247,-,-,S,-,-,i,-,m,-,-,-,-,i
paca1245,-,-,w,-,-,i,r,p,-,-,-,-,a
caja1238,-,-,S,-,-,i,-,m,-,-,-,-,i
lamb1276,-,-,S,-,-,i,-,m,-,-,-,-,i
napo1242,-,-,S,-,-,i,-,m,i,k,a,r,a
tena1240,-,-,S,-,-,i,-,m,i,k,a,r,a
sout2990,-,-,S,-,-,i,-,m,i,k,a,r,a
imba1240,-,-,S,-,-,i,-,m,i,-,-,-,-
inga1252,-,-,s,-,-,i,-,m,i,k,a,r,a
cusc1236,-,-,w,-,-,i,r,p,-,-,-,-,a
puno1238,l,a,b,-,-,i,-,-,-,-,-,-,o
east2551,-,-,w,-,-,i,r,p,-,-,-,-,a
east2551,-,-,s,-,-,i,r,p,-,-,-,-,a
ayac1239,-,-,h,-,-,i,t,-,-,-,-,-,a
sout2991,-,-,s,-,-,i,-,m,-,-,-,-,i
sant1432,-,-,s,-,-,i,-,p,-,-,-,r,i
sanm1289,-,-,h,-,-,e,t,-,-,-,-,-,a
jaqa1244,-,-,S,-,-,i,-,m,-,-,-,-,i
cauq1239,-,-,S,i,p,i,-,m,-,-,-,p,i
chip1262,-,-,-,-,-,a,t,p,u,-,-,l,u
