language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huay1241,-,-,-,p,-,u,k,u,t,a,i
jauj1238,-,-,-,p,-,u,k,u,t,a,i
yauy1235,-,-,-,p,-,u,k,u,t,a,i
hual1241,-,-,-,p,-,u,k,u,t,a,i
coro1247,-,-,-,p,-,u,k,u,t,-,e
paca1245,-,-,-,p,-,u,k,u,t,a,i
caja1238,-,-,-,p,-,u,k,u,t,a,i
lamb1276,-,-,-,p,-,u,k,-,t,a,i
napo1242,-,-,-,p,-,u,y,u,-,-,-
tena1240,-,-,-,p,-,u,y,u,-,-,-
sout2990,-,-,-,p,-,u,y,u,-,-,-
imba1240,-,-,-,f,-,u,y,u,-,-,-
inga1252,-,-,-,p,-,u,y,u,-,-,-
cusc1236,-,-,-,p,h,u,y,u,-,-,-
puno1238,-,-,-,p,h,u,y,u,-,-,-
east2551,-,-,-,f,-,u,y,u,-,-,-
east2551,-,-,-,p,-,u,y,u,-,-,-
ayac1239,-,-,-,p,-,u,y,u,-,-,-
sout2991,-,-,-,p,h,u,y,u,-,-,-
sant1432,-,-,-,p,-,u,y,u,-,-,-
chac1250,-,-,-,p,-,u,y,u,-,-,-
sanm1289,-,-,-,p,-,u,y,u,-,-,-
jaqa1244,u,r,-,p,-,-,-,i,-,-,-
cauq1239,u,r,-,p,-,-,-,i,-,-,-
chip1262,-,t,s,h,-,i,r,i,-,-,-
