language,x1,x2,x3,x4,x5,x6,x7
huay1241,t,-,a,m,y,-,a
jauj1238,t,-,a,m,y,-,a
yauy1235,t,-,a,m,y,-,a
hual1241,t,-,a,m,y,-,a
coro1247,t,-,a,m,y,-,a
paca1245,t,-,a,m,y,-,a
caja1238,t,-,a,m,y,-,a
lamb1276,t,-,a,m,y,-,a
napo1242,t,-,a,m,y,-,a
tena1240,t,-,a,m,y,-,a
sout2990,t,-,a,m,y,-,a
imba1240,t,-,a,m,y,-,a
inga1252,t,-,a,m,y,-,a
cusc1236,p,-,a,-,r,-,a
puno1238,p,-,a,-,r,-,a
east2551,p,-,a,-,r,-,a
ayac1239,p,-,a,-,r,-,a
sout2991,p,-,a,-,r,-,a
sant1432,p,-,a,-,r,-,a
chac1250,t,-,a,m,y,-,a
sanm1289,t,-,a,m,y,-,a
jaqa1244,h,-,a,-,L,-,u
cauq1239,h,-,a,-,L,-,u
chip1262,t,S,i,-,y,5,i
