language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,-,-,p,u,l,i,-,-
jauj1238,-,-,p,u,l,i,-,-
yauy1235,-,-,p,u,r,i,-,-
hual1241,-,-,p,u,r,i,-,-
coro1247,-,-,p,u,r,i,-,-
paca1245,-,-,p,u,r,i,-,-
caja1238,-,-,p,u,r,i,-,-
lamb1276,-,-,p,u,r,i,-,-
napo1242,-,-,p,u,r,i,n,a
tena1240,-,-,p,u,r,i,-,-
sout2990,-,-,p,u,r,i,n,a
imba1240,-,-,p,u,r,i,n,a
inga1252,-,-,p,u,r,i,-,-
cusc1236,-,-,p,u,r,i,-,-
puno1238,-,-,p,u,r,i,-,-
east2551,-,-,p,u,r,i,-,-
ayac1239,-,-,p,u,r,i,-,-
sout2991,-,-,p,u,r,i,-,-
sant1432,-,-,p,u,r,i,-,-
chac1250,-,-,p,u,r,i,-,-
sanm1289,-,-,p,u,r,i,-,-
jaqa1244,-,-,w,a,s,a,-,-
cauq1239,-,-,w,a,s,a,-,-
chip1262,o,q,h,-,z,-,-,-
