language,x1,x2,x3,x4,x5,x6,x7
urui1234,-,s,-,i,-,L,o
tsim1260,-,s,-,i,-,L,o
chip1262,i,s,5,i,-,-,-
imba1240,-,s,-,i,-,L,u
azua1234,-,S,-,i,-,L,u
nort3351,-,s,-,i,-,Z,u
napo1242,-,S,-,i,-,L,u
tena1240,-,s,-,i,-,L,u
sout2990,-,S,-,i,-,L,u
inga1252,-,s,-,i,-,L,u
clas1251,-,s,-,i,-,L,o
apol1241,-,s,-,i,-,L,u
puno1238,-,s,-,i,-,L,u
cusc1236,-,s,-,i,-,L,u
east2551,-,s,-,i,-,L,u
sout2991,-,s,-,i,-,L,u
coch1274,-,s,-,i,-,L,u
sant1432,-,s,-,i,-,Z,u
huan1249,-,s,-,i,-,L,u
ayac1239,-,s,-,i,-,L,u
azan1238,-,s,-,i,-,L,u
sanp1258,-,s,-,i,-,L,u
apur1253,-,s,-,i,-,L,u
tana1291,-,s,-,i,-,L,u
cacr1238,-,s,-,i,-,L,u
yauy1235,-,S,-,i,-,L,u
chac1250,-,S,-,i,d,Z,u
sanm1289,-,S,-,i,d,Z,u
huay1241,-,S,-,i,-,L,u
jauj1238,-,S,-,i,-,L,u
paca1245,-,S,-,i,-,l,u
yaru1256,-,S,-,i,-,l,u
hual1241,-,S,-,i,-,L,u
huai1241,-,S,-,i,-,L,u
coro1247,-,S,-,i,-,L,u
caja1238,-,S,-,i,d,Z,u
lamb1276,-,s,-,i,-,Z,u
jaqa1244,-,S,-,i,-,L,u
cauq1239,-,S,-,i,-,L,u
