language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huay1241,-,-,-,w,a,5,-,-,u,-,-
jauj1238,-,-,-,w,a,5,-,-,u,-,-
yauy1235,-,-,-,w,a,5,-,-,u,-,-
hual1241,-,-,-,w,a,5,-,-,u,-,-
coro1247,-,-,-,w,a,5,-,-,u,-,-
paca1245,-,-,-,w,a,5,u,k,u,-,-
caja1238,-,-,-,w,a,5,-,-,u,-,-
lamb1276,-,-,-,w,a,n,-,-,u,-,-
napo1242,-,-,-,w,a,5,-,-,u,n,a
tena1240,-,-,-,w,a,5,-,-,u,-,-
sout2990,-,-,-,w,a,5,-,-,u,n,a
imba1240,-,-,-,w,a,5,-,-,u,n,a
inga1252,-,-,-,w,a,5,-,-,u,-,-
cusc1236,-,-,-,w,a,5,-,-,u,-,-
puno1238,-,-,-,w,a,5,-,-,u,-,-
east2551,-,-,-,w,a,5,-,-,u,-,-
ayac1239,-,-,-,w,a,5,-,-,u,-,-
sout2991,-,-,-,w,a,5,-,-,u,-,-
sant1432,-,-,-,w,a,5,-,-,u,-,-
chac1250,-,-,-,w,a,5,-,-,u,-,-
sanm1289,-,-,-,w,a,5,-,-,u,-,-
jaqa1244,h,i,-,w,a,-,-,-,-,-,-
cauq1239,h,i,-,w,a,-,-,-,-,-,-
chip1262,z,e,r,w,i,z,-,-,-,-,-
chip1262,t,i,-,k,-,z,-,-,-,-,-
