language,x1,x2,x3,x4,x5,x6,x7,x8
urui1234,-,-,n,-,a,-,s,-
tsim1260,-,-,l,-,a,X,l,a
chip1262,-,-,l,-,a,-,z,-
imba1240,-,-,x,-,a,-,L,u
azua1234,-,-,k,-,a,-,L,u
nort3351,-,-,k,h,a,-,Z,u
napo1242,-,-,k,-,a,-,L,u
tena1240,-,-,k,-,a,-,L,u
sout2990,-,-,k,-,a,-,L,u
inga1252,-,-,k,-,a,-,L,u
clas1251,-,-,q,-,a,-,L,u
apol1241,-,-,q,-,a,-,L,u
puno1238,-,-,q,-,a,-,L,u
cusc1236,-,-,q,-,a,-,L,u
east2551,-,-,q,-,a,-,L,u
sout2991,-,-,q,-,a,-,L,u
coch1274,-,-,G,-,a,-,L,u
sant1432,-,-,q,-,a,-,Z,u
huan1249,-,-,X,-,a,-,L,u
ayac1239,-,-,X,-,a,-,L,u
azan1238,-,-,q,-,a,-,L,u
sanp1258,-,-,q,-,a,-,L,u
apur1253,-,-,q,-,a,-,L,u
tana1291,-,-,q,-,a,-,L,u
cacr1238,-,-,q,-,a,-,L,u
yauy1235,-,-,q,-,a,-,L,u
chac1250,-,-,k,-,a,d,Z,u
sanm1289,-,-,k,-,a,d,Z,u
huay1241,-,-,h,-,a,-,L,u
jauj1238,-,-,h,-,a,-,L,u
paca1245,-,-,X,-,a,-,l,u
paca1245,-,-,X,-,a,-,L,u
yaru1256,-,-,X,-,a,-,L,u
hual1241,-,-,q,-,a,-,L,u
huai1241,-,-,q,-,a,-,L,u
coro1247,-,-,q,-,a,-,L,u
caja1238,-,-,q,-,a,d,Z,u
lamb1276,-,-,X,-,a,d,Z,u
lamb1276,-,-,q,-,a,d,Z,u
jaqa1244,n,a,x,r,a,-,-,-
cauq1239,n,i,x,r,a,-,-,-
