language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
urui1234,t,S,u,k,-,-,-,-,-,-,-,-
tsim1260,t,S,a,X,-,-,-,-,-,-,-,-
chip1262,t,S,-,h,u,k,i,-,-,-,-,-
imba1240,-,5,a,w,-,-,i,l,u,l,u,n
azua1234,-,5,a,w,-,-,i,-,-,-,-,-
nort3351,-,5,a,w,-,-,i,-,-,-,-,-
napo1242,-,5,a,w,-,-,i,-,-,-,-,-
tena1240,-,5,a,w,-,-,i,-,-,-,-,-
tena1240,-,5,a,b,-,-,i,-,-,-,-,-
sout2990,-,5,a,v,-,-,i,-,-,-,-,-
inga1252,-,5,a,w,-,-,i,-,-,-,-,-
clas1251,-,5,a,w,-,-,i,-,-,-,-,-
apol1241,-,5,a,w,-,-,i,-,-,-,-,-
puno1238,-,5,a,w,-,-,i,-,-,-,-,-
cusc1236,-,5,a,w,-,-,i,-,-,-,-,-
east2551,-,5,a,w,-,-,i,-,-,-,-,-
sout2991,-,5,a,w,-,-,i,-,-,-,-,-
coch1274,-,5,a,w,-,-,i,-,-,-,-,-
sant1432,-,5,a,w,-,-,i,-,-,-,-,-
huan1249,-,5,a,w,-,-,i,-,-,-,-,-
ayac1239,-,5,a,w,-,-,i,-,-,-,-,-
azan1238,-,5,a,w,-,-,i,-,-,-,-,-
sanp1258,-,5,a,w,-,-,i,-,-,-,-,-
apur1253,-,5,a,w,-,-,i,-,-,-,-,-
tana1291,-,5,a,w,-,-,i,-,-,-,-,-
cacr1238,-,5,a,w,-,-,i,-,-,-,-,-
yauy1235,-,5,a,w,-,-,i,-,-,-,-,-
chac1250,-,5,a,w,-,-,i,-,-,-,-,-
sanm1289,-,5,a,w,-,-,i,-,-,-,-,-
huay1241,-,5,a,w,-,-,i,-,-,-,-,-
jauj1238,-,5,a,w,-,-,i,-,-,-,-,-
paca1245,-,5,a,w,-,-,i,-,-,-,-,-
yaru1256,-,n,a,w,-,-,i,-,-,-,-,-
hual1241,-,5,a,w,-,-,i,-,-,-,-,-
huai1241,-,n,a,w,-,-,i,-,-,-,-,-
coro1247,-,5,a,w,-,-,i,-,-,-,-,-
caja1238,-,5,a,w,-,-,i,-,-,-,-,-
lamb1276,-,n,a,w,-,-,i,-,-,-,-,-
jaqa1244,-,n,a,-,-,-,i,r,a,-,-,-
cauq1239,-,n,a,-,-,-,i,r,a,-,-,-
