language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huay1241,-,i,s,-,7,u,n,-,-,-,-
jauj1238,-,i,s,-,7,u,n,-,-,-,-
yauy1235,-,i,s,-,q,u,n,-,-,-,-
hual1241,-,i,s,-,q,u,n,-,-,-,-
coro1247,-,i,s,-,q,u,n,-,-,-,-
paca1245,-,i,s,-,X,o,N,-,-,-,-
caja1238,-,i,s,-,X,u,n,-,-,-,-
lamb1276,-,-,-,-,-,-,n,u,e,v,e
napo1242,-,i,s,-,k,u,n,-,-,-,-
tena1240,-,i,s,-,k,u,n,-,-,-,-
sout2990,-,i,s,-,k,u,n,-,-,-,-
imba1240,-,i,s,-,k,u,n,-,-,-,-
inga1252,-,i,s,-,k,u,n,-,-,-,-
cusc1236,-,i,s,-,q,u,n,-,-,-,-
puno1238,-,i,s,-,q,u,n,-,-,-,-
east2551,-,i,s,-,q,o,n,-,-,-,-
ayac1239,-,i,s,-,X,o,N,-,-,-,-
sout2991,-,i,S,-,q,u,n,-,-,-,-
sant1432,-,e,S,-,q,o,n,-,-,-,-
chac1250,-,i,s,-,k,u,n,-,-,-,-
sanm1289,-,i,s,-,k,u,n,-,-,-,-
jaqa1244,-,i,s,-,q,u,5,-,-,-,a
cauq1239,-,i,s,-,q,u,5,-,-,-,a
chip1262,L,a,L,a,t,u,n,-,-,k,a
