language,x1,x2,x3,x4,x5,x6,x7,x8
chip1262,-,-,-,-,a,t,a,n
chip1262,z,h,-,t,a,-,-,n
azua1234,-,w,-,-,a,-,-,n
nort3351,-,w,-,-,a,-,-,n
tena1240,-,w,-,-,a,-,-,-
clas1251,-,w,-,-,a,-,-,m
apol1241,-,w,-,-,a,-,-,n
puno1238,-,w,-,-,a,-,-,n
cusc1236,-,w,-,-,a,-,-,n
east2551,-,w,-,-,a,-,-,n
sout2991,-,w,-,-,a,-,-,n
coch1274,-,w,-,-,a,-,-,n
sant1432,-,-,-,-,a,-,-,n
huan1249,-,w,-,-,a,-,-,n
ayac1239,-,w,-,-,a,-,-,N
azan1238,-,w,-,-,a,-,-,n
apur1253,-,w,-,-,a,-,-,n
tana1291,-,w,-,-,a,-,-,n
tana1291,-,w,-,-,a,-,-,n
cacr1238,-,w,-,-,a,-,-,n
yauy1235,-,w,-,-,a,-,-,n
hual1241,-,w,-,-,a,-,-,n
coro1247,-,w,-,-,a,-,-,n
caja1238,-,w,-,-,a,-,-,n
lamb1276,-,w,-,-,a,-,-,n
jaqa1244,-,w,S,q,a,-,-,-
cauq1239,-,w,S,q,a,-,-,-
