language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,w,a,i,-,-,-,w,a
jauj1238,w,a,i,-,-,-,w,a
yauy1235,w,a,i,-,-,-,r,a
hual1241,v,-,i,-,e,n,t,o
coro1247,w,-,e,-,-,-,r,a
paca1245,b,-,i,-,-,n,t,u
caja1238,w,a,i,-,-,-,r,a
lamb1276,w,a,i,-,-,-,r,a
napo1242,w,a,i,-,-,-,r,a
tena1240,w,a,i,-,-,-,r,a
sout2990,w,a,i,-,-,-,r,a
imba1240,w,a,i,-,-,-,r,a
inga1252,w,a,i,-,-,-,r,a
cusc1236,w,a,i,-,-,-,r,a
puno1238,w,a,i,-,-,-,r,a
east2551,w,a,i,-,-,-,r,a
ayac1239,w,a,i,-,-,-,r,a
sout2991,w,a,i,-,-,-,r,a
sant1432,w,a,i,-,-,-,r,a
chac1250,w,a,i,-,-,-,r,a
sanm1289,w,a,i,-,-,-,r,a
jaqa1244,w,a,u,-,-,-,y,a
cauq1239,w,a,u,-,-,-,y,a
chip1262,w,a,i,w,a,-,r,a
