language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
huay1241,-,-,s,-,-,-,i,-,s,-,-,a
huay1241,-,-,w,a,-,-,i,-,t,-,-,a
jauj1238,-,-,w,a,-,-,i,-,t,-,-,a
jauj1238,-,-,s,-,-,-,i,-,s,-,-,a
yauy1235,-,-,w,a,-,-,i,-,t,-,-,a
hual1241,t,u,k,-,-,-,-,-,t,-,-,u
coro1247,-,-,w,-,-,-,e,-,t,-,-,a
paca1245,-,-,w,a,-,-,i,-,t,-,S,a
caja1238,t,u,k,-,-,-,-,-,t,-,-,u
lamb1276,t,u,k,-,-,-,-,-,t,-,-,u
napo1242,-,-,s,-,-,-,i,-,s,-,-,a
tena1240,-,-,s,-,-,-,i,-,s,-,-,a
sout2990,-,-,s,-,-,-,i,-,s,-,-,a
imba1240,-,-,s,-,-,-,i,-,s,-,-,a
inga1252,-,-,t,-,-,-,u,x,t,-,-,u
cusc1236,-,-,-,-,-,-,-,-,t,i,k,a
puno1238,-,-,-,-,-,-,-,-,t,i,k,a
east2551,-,-,w,a,-,-,i,-,t,-,-,a
east2551,-,-,-,-,-,-,-,-,t,i,k,a
ayac1239,-,-,w,a,-,-,i,-,t,-,-,a
sout2991,-,-,-,-,-,-,-,-,t,i,k,a
sant1432,-,-,-,-,-,-,-,-,s,i,s,a
chac1250,-,-,w,a,-,-,i,-,t,-,-,a
sanm1289,-,-,s,-,-,-,i,-,s,-,-,a
jaqa1244,-,-,w,a,-,-,i,-,t,-,-,a
cauq1239,-,-,w,a,-,-,i,-,t,y,-,a
chip1262,-,-,p,a,q,h,a,-,L,-,-,a
