language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
huay1241,-,-,a,-,-,u,k,-,-,-,i,S
jauj1238,-,-,a,-,-,u,k,-,-,-,i,S
yauy1235,-,-,a,-,-,u,k,-,-,-,i,S
hual1241,-,-,a,-,-,u,k,-,-,-,i,s
coro1247,-,-,a,-,-,u,k,-,-,-,i,s
paca1245,-,-,a,-,-,u,k,-,-,-,i,N
caja1238,-,m,a,-,-,u,k,-,-,-,a,-
lamb1276,r,r,-,-,-,u,k,-,-,-,u,-
napo1242,-,-,-,r,-,u,k,-,-,-,u,-
tena1240,-,-,-,r,-,u,k,-,-,-,u,-
sout2990,-,-,-,r,-,u,k,-,-,-,u,-
imba1240,-,-,-,r,-,u,k,-,-,-,u,-
inga1252,-,-,-,r,-,u,k,-,-,-,u,-
cusc1236,-,m,a,t,-,-,S,-,-,-,u,-
puno1238,-,m,a,t,-,-,S,-,-,-,u,-
east2551,-,m,a,t,-,-,S,-,-,-,u,-
ayac1239,-,m,a,t,-,-,S,-,-,-,u,-
sout2991,-,-,a,t,-,-,S,a,t,S,i,-
sant1432,-,m,a,t,-,-,S,-,-,-,u,-
chac1250,-,m,a,t,-,-,S,-,-,-,u,-
sanm1289,-,m,a,t,-,-,S,-,-,-,u,-
jaqa1244,-,-,a,t,S,a,k,-,-,-,a,-
cauq1239,-,-,a,t,S,a,k,-,-,-,a,-
chip1262,-,-,-,t,S,a,k,-,-,-,w,a
