language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
huay1241,-,h,a,-,k,-,-,-,y,-,-,a,-,-,-
yauy1235,-,S,a,-,k,y,a,-,L,-,-,a,-,-,-
hual1241,-,-,a,n,k,-,-,-,-,-,-,a,S,-,-
coro1247,-,-,a,n,k,-,-,-,-,-,-,a,S,-,-
lamb1276,-,l,a,p,-,-,-,-,S,-,-,a,-,-,-
napo1242,-,p,a,n,g,-,a,-,L,-,-,a,-,-,-
tena1240,-,p,a,n,g,-,a,-,L,-,-,a,-,-,-
sout2990,-,p,a,n,g,-,a,-,L,-,-,a,-,-,-
imba1240,-,f,a,n,g,-,a,-,L,-,-,a,-,-,-
inga1252,-,m,a,n,-,-,a,-,L,a,s,a,-,-,-
cusc1236,-,-,-,t,S,h,a,-,L,-,-,a,-,-,-
puno1238,-,-,-,-,s,-,u,-,x,-,-,a,-,-,-
east2551,-,-,-,-,p,-,a,n,q,-,-,a,-,-,-
east2551,-,-,-,t,S,-,a,-,L,-,-,a,-,-,-
ayac1239,-,-,-,-,s,-,a,m,p,-,-,a,-,-,-
sout2991,-,-,-,t,S,h,a,-,L,-,-,a,-,-,-
sant1432,-,m,a,n,-,-,a,-,l,-,-,a,s,a,X
sanm1289,-,-,-,-,-,-,u,t,k,-,-,a,-,-,-
jaqa1244,-,h,a,-,-,-,-,-,m,-,-,a,-,-,-
cauq1239,-,h,a,-,-,-,-,-,m,-,-,a,-,-,-
chip1262,k,h,e,-,z,-,-,-,h,-,-,i,-,-,-
