language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
urui1234,g,-,-,-,-,-,-,i,s,h,a
tsim1260,g,-,-,-,-,-,-,i,S,n,a
tsim1260,g,-,-,-,-,-,-,i,s,n,a
chip1262,q,-,-,h,u,-,r,i,-,-,-
imba1240,k,-,-,-,u,-,r,i,-,-,-
azua1234,k,-,-,-,u,-,r,i,-,-,-
nort3351,k,-,-,-,u,-,r,i,-,-,-
napo1242,k,-,-,-,u,-,r,i,-,-,-
tena1240,k,-,-,-,u,-,r,i,-,-,-
sout2990,k,-,-,-,u,-,r,i,-,-,-
inga1252,k,-,-,-,u,-,r,i,-,-,-
clas1251,k,-,-,-,a,-,y,a,-,-,-
clas1251,k,-,-,-,o,-,r,i,-,-,-
apol1241,q,-,-,-,u,-,r,i,-,-,-
puno1238,q,-,-,-,u,-,r,i,-,-,-
cusc1236,q,-,-,-,u,-,r,i,-,-,-
east2551,q,-,-,-,o,-,r,i,-,-,-
sout2991,q,-,-,-,u,-,r,i,-,-,-
coch1274,G,-,-,-,u,-,r,i,-,-,-
sant1432,q,-,-,-,o,-,r,i,-,-,-
huan1249,X,-,-,-,u,-,r,i,-,-,-
ayac1239,X,-,-,-,o,-,r,i,-,-,-
yauy1235,-,-,-,-,o,-,r,o,-,-,-
chac1250,k,-,-,-,u,-,r,i,-,-,-
sanm1289,k,-,-,-,u,-,r,i,-,-,-
huay1241,h,-,-,-,u,-,l,i,-,-,-
jauj1238,q,-,-,-,u,-,r,i,-,-,-
yaru1256,X,o,i,L,u,Z,r,-,-,-,-
hual1241,q,-,-,-,u,-,r,i,-,-,-
huai1241,q,-,-,-,o,-,r,i,-,-,-
coro1247,q,-,-,-,u,-,r,i,-,-,-
caja1238,q,-,-,-,u,-,r,i,-,-,-
lamb1276,-,-,-,-,o,-,r,o,-,-,-
jaqa1244,q,-,-,-,u,-,r,i,-,-,-
cauq1239,-,-,-,-,o,-,r,o,-,-,-
