language,x1,x2,x3,x4,x5,x6,x7,x8
huay1241,i,t,S,u,S,-,-,-
jauj1238,i,t,S,u,S,-,-,-
yauy1235,-,-,-,u,p,-,-,a
hual1241,i,t,S,u,X,-,-,-
coro1247,i,t,s,u,q,-,-,-
caja1238,i,t,S,u,X,-,-,-
lamb1276,i,t,S,u,q,-,-,-
napo1242,-,-,L,u,k,-,-,i
tena1240,-,-,L,u,k,-,-,i
sout2990,-,-,L,u,k,-,-,i
imba1240,-,-,L,u,k,-,-,i
inga1252,-,-,L,u,x,-,-,i
cusc1236,-,-,L,u,q,-,-,i
puno1238,-,-,L,u,q,-,-,i
east2551,-,-,L,o,k,-,-,e
ayac1239,i,t,S,o,X,-,-,-
sout2991,-,-,L,u,q,-,-,i
sant1432,-,-,Z,o,X,-,-,e
chac1250,-,d,Z,u,k,-,-,i
sanm1289,-,d,Z,u,k,-,-,i
jaqa1244,-,t,S,i,q,-,-,a
cauq1239,-,t,s,i,q,-,-,a
chip1262,-,-,z,-,q,a,r,a
