language,x1,x2,x3,x4,x5,x6
huay1241,-,s,u,t,-,i
jauj1238,-,s,u,t,-,i
yauy1235,-,s,u,t,-,i
hual1241,-,h,u,t,-,i
coro1247,-,S,u,t,-,i
paca1245,-,x,u,t,-,i
caja1238,-,S,u,t,-,i
lamb1276,-,S,u,t,-,i
napo1242,-,S,u,t,-,i
tena1240,-,S,u,t,-,i
sout2990,-,S,u,t,-,i
imba1240,-,S,u,t,-,i
inga1252,-,s,u,t,-,i
cusc1236,-,s,u,t,-,i
puno1238,-,s,u,t,-,i
east2551,-,s,u,t,-,i
ayac1239,-,s,u,t,-,i
sout2991,-,s,u,t,-,i
sant1432,-,s,u,t,-,i
chac1250,-,S,u,t,-,i
sanm1289,-,S,u,t,-,i
jaqa1244,-,S,u,t,y,i
cauq1239,-,S,u,t,y,i
chip1262,t,h,u,-,-,-
