language,x1,x2,x3,x4,x5,x6,x7
chip1262,-,e,-,w,u,-,-
imba1240,m,u,-,S,u,x,-
azua1234,m,u,-,S,u,g,-
nort3351,m,u,-,S,u,x,-
napo1242,m,u,-,S,u,-,-
tena1240,m,u,-,S,u,x,-
sout2990,m,u,-,S,u,-,-
inga1252,m,u,-,s,u,-,-
clas1251,m,u,-,s,o,k,-
apol1241,m,u,-,s,u,X,-
puno1238,m,u,-,s,u,X,-
cusc1236,m,u,-,s,u,X,-
east2551,m,u,-,s,u,q,-
east2551,m,o,-,s,o,q,-
sout2991,m,u,-,s,u,X,-
coch1274,m,u,-,s,u,X,-
sant1432,m,o,-,s,o,X,-
huan1249,m,u,-,s,u,X,-
ayac1239,m,o,-,s,o,X,-
azan1238,m,u,-,S,o,q,-
sanp1258,m,u,-,S,o,q,-
apur1253,m,u,-,S,o,q,-
tana1291,m,u,-,S,o,q,-
cacr1238,m,u,-,S,o,q,-
yauy1235,m,u,-,S,u,q,-
chac1250,m,u,-,S,u,k,-
sanm1289,m,u,-,S,u,k,-
huay1241,m,u,-,S,u,7,-
jauj1238,m,u,-,S,u,7,-
paca1245,m,u,-,S,o,X,-
yaru1256,m,u,-,S,o,X,-
hual1241,m,u,-,S,u,X,-
huai1241,m,u,-,S,o,q,-
coro1247,m,u,-,S,u,q,-
caja1238,m,u,-,S,u,X,-
lamb1276,m,u,-,S,u,x,-
jaqa1244,m,a,t,S,a,q,a
cauq1239,m,a,t,S,a,q,a
